Date, Time, Low Range CO2 (SD), Low Range CO2 (ppm), Temp (C), Temp (SD), Hi Range CO2 (ppm), High Range CO2 (SD)
9/27/2018,12:11:01,1.1792214,1137.54,23.73,1.6838847,1000.58,1.4967541
9/27/2018,12:11:05,1.1792214,1124.93,23.73,1.6837597,987.41,1.4965874
9/27/2018,12:11:09,1.1792214,1137.03,23.73,1.6840515,1000.04,1.4966291
9/27/2018,12:11:13,1.1792214,1126.99,23.73,1.6840931,989.56,1.4965458
9/27/2018,12:11:17,1.1792214,1126.99,23.73,1.684343,989.56,1.4966291
9/27/2018,12:11:21,1.1792214,1126.99,23.73,1.6841348,989.56,1.4966707
9/27/2018,12:11:25,1.1792214,1135.23,23.73,1.6840931,998.16,1.4966291
9/27/2018,12:11:29,1.1792214,1126.99,23.73,1.6839265,989.56,1.4966291
9/27/2018,12:11:33,1.1792214,1135.23,23.73,1.6840515,998.16,1.4967958
9/27/2018,12:11:37,1.1792214,1141.41,23.74,1.6840931,1004.62,1.4967957
9/27/2018,12:11:41,1.1792029,1140.98,23.74,1.6839681,1004.16,1.4967958
9/27/2018,12:11:45,1.1792029,1140.98,23.74,1.6839265,1004.16,1.4965874
9/27/2018,12:11:49,1.1792029,1140.98,23.74,1.6838847,1004.16,1.4967541
9/27/2018,12:11:53,1.1792029,1140.98,23.74,1.6840931,1004.16,1.4968373
9/27/2018,12:11:57,1.1792029,1131.19,23.74,1.6840099,993.94,1.4968373
9/27/2018,12:12:01,1.1792029,1131.19,23.74,1.6841764,993.94,1.4968373
9/27/2018,12:12:05,1.1792029,1131.19,23.74,1.6841764,993.94,1.4968373
9/27/2018,12:12:09,1.1792029,1135.31,23.74,1.6840931,998.24,1.497004
9/27/2018,12:12:13,1.1792029,1135.31,23.75,1.6838431,998.24,1.4968373
9/27/2018,12:12:17,1.1792029,1134.79,23.75,1.683885,997.7,1.4967123
9/27/2018,12:12:21,1.1792029,1134.79,23.75,1.6839682,997.7,1.4965458
9/27/2018,12:12:25,1.1792029,1136.85,23.75,1.6840931,999.85,1.4967123
9/27/2018,12:12:29,1.1792029,1134.79,23.75,1.6839265,997.7,1.4967541
9/27/2018,12:12:33,1.1792029,1134.79,23.75,1.6840099,997.7,1.4968791
9/27/2018,12:12:37,1.1792029,1136.85,23.75,1.6840099,999.85,1.4967957
9/27/2018,12:12:41,1.1791847,1132.3,23.75,1.6841764,995.09,1.4967957
9/27/2018,12:12:45,1.1792029,1132.73,23.75,1.6841764,995.55,1.4966291
9/27/2018,12:12:49,1.1792029,1132.73,23.75,1.6843432,995.55,1.4967541
9/27/2018,12:12:53,1.1792029,1128.61,23.75,1.6843432,991.25,1.4967958
9/27/2018,12:12:57,1.1792029,1130.93,23.75,1.684218,993.67,1.4967957
9/27/2018,12:13:01,1.1791847,1132.82,23.75,1.6841764,995.63,1.4967957
9/27/2018,12:13:05,1.1791847,1132.82,23.75,1.6841764,995.63,1.4968375
9/27/2018,12:13:09,1.1791847,1132.82,23.75,1.6843848,995.63,1.4970042
9/27/2018,12:13:13,1.1791847,1132.82,23.75,1.6842598,995.63,1.4969624
9/27/2018,12:13:17,1.1791847,1132.82,23.75,1.684218,995.63,1.496879
9/27/2018,12:13:21,1.1791847,1136.94,23.76,1.6843848,999.93,1.4970456
9/27/2018,12:13:25,1.1791847,1136.94,23.76,1.6844682,999.93,1.4969624
9/27/2018,12:13:29,1.1791847,1133.07,23.76,1.6844682,995.9,1.4970875
9/27/2018,12:13:33,1.1791847,1133.07,23.76,1.6843014,995.9,1.4969207
9/27/2018,12:13:37,1.1791847,1128.45,23.76,1.684343,991.06,1.4969625
9/27/2018,12:13:41,1.1791847,1133.07,23.76,1.6843848,995.9,1.4968373
9/27/2018,12:13:45,1.1791847,1133.07,23.76,1.6844264,995.9,1.4969624
9/27/2018,12:13:49,1.1791847,1128.45,23.76,1.6843432,991.06,1.4971291
9/27/2018,12:13:53,1.1791847,1130.5,23.76,1.6842598,993.21,1.4970875
9/27/2018,12:13:57,1.1791847,1134.88,23.76,1.6841764,997.78,1.4968791
9/27/2018,12:14:01,1.1791847,1134.88,23.76,1.6841764,997.78,1.4967541
9/27/2018,12:14:05,1.1791847,1130.5,23.76,1.6843432,993.21,1.4969624
9/27/2018,12:14:09,1.1791847,1132.82,23.76,1.684218,995.63,1.4969624
9/27/2018,12:14:13,1.1791847,1134.88,23.76,1.6842598,997.78,1.4969624
9/27/2018,12:14:17,1.1791662,1132.38,23.76,1.684218,995.17,1.4969624
9/27/2018,12:14:21,1.1791847,1136.68,23.76,1.6842598,999.67,1.4969624
9/27/2018,12:14:25,1.1791847,1132.82,23.76,1.6843014,995.63,1.4969207
9/27/2018,12:14:29,1.1791847,1128.7,23.76,1.6843014,991.33,1.4968791
9/27/2018,12:14:33,1.1791662,1130.32,23.76,1.6844682,993.02,1.4969207
9/27/2018,12:14:37,1.1791662,1130.32,23.76,1.6844682,993.02,1.4969624
9/27/2018,12:14:41,1.1791662,1128.27,23.76,1.6844264,990.87,1.4969207
9/27/2018,12:14:45,1.1791662,1130.32,23.76,1.6843432,993.02,1.4969624
9/27/2018,12:14:49,1.1791662,1132.38,23.77,1.6842598,995.17,1.4969624
9/27/2018,12:14:53,1.1791662,1132.38,23.77,1.6843432,995.17,1.4969624
9/27/2018,12:14:57,1.1791662,1128.53,23.77,1.684218,991.14,1.4969624
9/27/2018,12:15:01,1.1791662,1128.53,23.77,1.6843847,991.14,1.497004
9/27/2018,12:15:05,1.1791662,1128.53,23.77,1.6841764,991.14,1.4970875
9/27/2018,12:15:09,1.1791662,1128.53,23.77,1.684218,991.14,1.4969206
9/27/2018,12:15:13,1.1791662,1128.53,23.77,1.6840931,991.14,1.496879
9/27/2018,12:15:17,1.1791662,1130.58,23.77,1.6842598,993.29,1.4968791
9/27/2018,12:15:21,1.1791662,1128.53,23.77,1.6844264,991.14,1.4970456
9/27/2018,12:15:25,1.1791662,1128.53,23.77,1.6845514,991.14,1.4970875
9/27/2018,12:15:29,1.1791662,1128.53,23.77,1.6843847,991.14,1.4969625
9/27/2018,12:15:33,1.1791662,1136.76,23.77,1.6841348,999.74,1.4969207
9/27/2018,12:15:37,1.179148,1136.33,23.77,1.6839681,999.29,1.4969207
9/27/2018,12:15:41,1.179148,1140.2,23.77,1.6842598,1003.33,1.4971708
9/27/2018,12:15:45,1.179148,1140.2,23.77,1.6845514,1003.33,1.4971708
9/27/2018,12:15:49,1.1791662,1126.21,23.77,1.6846765,988.73,1.4971291
9/27/2018,12:15:53,1.179148,1125.78,23.77,1.6846348,988.27,1.4969207
9/27/2018,12:15:57,1.1791662,1128.27,23.77,1.6845099,990.87,1.4969624
9/27/2018,12:16:01,1.179148,1127.84,23.77,1.6844682,990.42,1.4969624
9/27/2018,12:16:05,1.179148,1125.78,23.78,1.6844682,988.27,1.4970459
9/27/2018,12:16:09,1.179148,1129.9,23.78,1.6844264,992.57,1.497004
9/27/2018,12:16:13,1.179148,1134.02,23.78,1.6845098,996.87,1.4969624
9/27/2018,12:16:17,1.179148,1131.95,23.78,1.6843848,994.71,1.4967541
9/27/2018,12:16:21,1.179148,1131.95,23.78,1.6844264,994.71,1.4967541
9/27/2018,12:16:25,1.179148,1131.95,23.78,1.6843015,994.71,1.4968791
9/27/2018,12:16:29,1.179148,1134.27,23.78,1.6844682,997.13,1.4970456
9/27/2018,12:16:33,1.179148,1126.04,23.78,1.6844682,988.54,1.4970875
9/27/2018,12:16:37,1.179148,1132.47,23.78,1.6845516,995.25,1.4970875
9/27/2018,12:16:41,1.179148,1132.47,23.78,1.6844264,995.25,1.4971708
9/27/2018,12:16:45,1.179148,1132.47,23.78,1.6845516,995.25,1.4973373
9/27/2018,12:16:49,1.179148,1132.47,23.78,1.6844682,995.25,1.4972957
9/27/2018,12:16:53,1.1791296,1127.92,23.78,1.6845932,990.5,1.497254
9/27/2018,12:16:57,1.1791296,1127.92,23.78,1.6844682,990.5,1.4971291
9/27/2018,12:17:01,1.179148,1136.59,23.78,1.6846348,999.56,1.4972124
9/27/2018,12:17:05,1.179148,1136.59,23.78,1.6845098,999.56,1.4971708
9/27/2018,12:17:09,1.1791296,1131.78,23.78,1.6845514,994.53,1.4970875
9/27/2018,12:17:13,1.1791296,1129.73,23.79,1.6844682,992.38,1.4970042
9/27/2018,12:17:17,1.1791296,1129.47,23.79,1.6845098,992.11,1.4969624
9/27/2018,12:17:21,1.1791296,1127.41,23.79,1.6844264,989.96,1.4969207
9/27/2018,12:17:25,1.1791296,1119.19,23.79,1.6845932,981.39,1.4968791
9/27/2018,12:17:29,1.1791296,1131.27,23.79,1.6844682,993.99,1.4967123
9/27/2018,12:17:33,1.1791296,1131.27,23.79,1.6847597,993.99,1.4967123
9/27/2018,12:17:37,1.1791296,1116.88,23.79,1.6846348,978.98,1.4967958
9/27/2018,12:17:41,1.1791296,1127.15,23.79,1.6847597,989.7,1.4968791
9/27/2018,12:17:45,1.1791296,1116.88,23.79,1.6845516,978.98,1.496879
9/27/2018,12:17:49,1.1791296,1131.52,23.79,1.6845099,994.26,1.4968375
9/27/2018,12:17:53,1.1791296,1127.15,23.79,1.6844264,989.7,1.4969207
9/27/2018,12:17:57,1.1791296,1127.15,23.79,1.6844264,989.7,1.496879
9/27/2018,12:18:01,1.1791296,1131.52,23.79,1.6843848,994.26,1.4967541
9/27/2018,12:18:05,1.1791296,1121.24,23.79,1.6844264,983.53,1.4968791
9/27/2018,12:18:09,1.1791296,1121.24,23.79,1.6845931,983.53,1.4969624
9/27/2018,12:18:13,1.1791296,1133.84,23.79,1.6845931,996.68,1.4972124
9/27/2018,12:18:17,1.1791296,1133.84,23.79,1.6845516,996.68,1.4971291
9/27/2018,12:18:21,1.1791296,1127.67,23.79,1.6844682,990.23,1.4971708
9/27/2018,12:18:25,1.1791296,1127.67,23.79,1.6845098,990.23,1.4969625
9/27/2018,12:18:29,1.1791296,1127.67,23.79,1.6844682,990.23,1.4969207
9/27/2018,12:18:33,1.1791112,1127.24,23.79,1.6844682,989.78,1.4969207
9/27/2018,12:18:37,1.1791112,1129.29,23.79,1.6845098,991.92,1.4971708
9/27/2018,12:18:41,1.1791112,1127.24,23.8,1.6846348,989.78,1.4972124
9/27/2018,12:18:45,1.1791112,1127.24,23.8,1.6845932,989.78,1.497254
9/27/2018,12:18:49,1.1791296,1132.04,23.8,1.6844264,994.8,1.4970042
9/27/2018,12:18:53,1.1791112,1129.29,23.8,1.6844264,991.92,1.4971708
9/27/2018,12:18:57,1.1791112,1129.55,23.8,1.6845932,992.19,1.4971291
9/27/2018,12:19:01,1.1791112,1131.61,23.8,1.6847597,994.34,1.497254
9/27/2018,12:19:05,1.1791112,1131.61,23.8,1.6847597,994.34,1.4971291
9/27/2018,12:19:09,1.1791112,1131.61,23.8,1.6846348,994.34,1.4971708
9/27/2018,12:19:13,1.1791112,1131.61,23.8,1.6846765,994.34,1.497254
9/27/2018,12:19:17,1.1791112,1129.55,23.8,1.6848431,992.19,1.497254
9/27/2018,12:19:21,1.1791112,1123.38,23.8,1.6848015,985.76,1.4971291
9/27/2018,12:19:25,1.1791112,1127.49,23.8,1.6848015,990.04,1.4970459
9/27/2018,12:19:29,1.1791112,1127.49,23.8,1.6846765,990.04,1.4969624
9/27/2018,12:19:33,1.1791112,1127.49,23.8,1.6847597,990.04,1.4971291
9/27/2018,12:19:37,1.1791112,1135.99,23.8,1.6846348,998.91,1.4971708
9/27/2018,12:19:41,1.1791112,1135.99,23.8,1.6847181,998.91,1.4973375
9/27/2018,12:19:45,1.1791112,1135.99,23.8,1.6847597,998.91,1.4972124
9/27/2018,12:19:49,1.1790928,1120.38,23.8,1.6848431,982.62,1.4970875
9/27/2018,12:19:53,1.1791112,1120.81,23.8,1.6846348,983.07,1.4969207
9/27/2018,12:19:57,1.1791112,1120.81,23.8,1.6846348,983.07,1.497129
9/27/2018,12:20:01,1.1790928,1120.64,23.8,1.6846765,982.89,1.497254
9/27/2018,12:20:05,1.1790928,1129.38,23.81,1.6849265,992,1.4972957
9/27/2018,12:20:09,1.1790928,1129.38,23.81,1.6848849,992,1.4973375
9/27/2018,12:20:13,1.1790928,1129.12,23.81,1.6848431,991.73,1.4972124
9/27/2018,12:20:17,1.1790928,1120.64,23.81,1.6847181,982.89,1.497254
9/27/2018,12:20:21,1.1790928,1129.12,23.81,1.6847181,991.73,1.4970456
9/27/2018,12:20:25,1.1790928,1129.12,23.81,1.6847181,991.73,1.4971708
9/27/2018,12:20:29,1.1790928,1129.12,23.81,1.6848431,991.73,1.4973373
9/27/2018,12:20:33,1.1790928,1125,23.81,1.6848847,987.44,1.4973792
9/27/2018,12:20:37,1.1790928,1125,23.81,1.6849681,987.44,1.4972124
9/27/2018,12:20:41,1.1790928,1124.75,23.81,1.6848849,987.17,1.4970042
9/27/2018,12:20:45,1.1790928,1124.75,23.81,1.6848431,987.17,1.4969207
9/27/2018,12:20:49,1.1790928,1122.69,23.81,1.6848849,985.03,1.4970459
9/27/2018,12:20:53,1.1790928,1122.69,23.81,1.6849265,985.03,1.4970456
9/27/2018,12:20:57,1.1790928,1122.69,23.81,1.6849265,985.03,1.4970459
9/27/2018,12:21:01,1.1790928,1122.69,23.81,1.6848849,985.03,1.4970042
9/27/2018,12:21:05,1.1790928,1122.69,23.81,1.6848432,985.03,1.4970456
9/27/2018,12:21:09,1.1790745,1122.52,23.81,1.6847597,984.84,1.4971291
9/27/2018,12:21:13,1.1790745,1130.75,23.82,1.6848015,993.43,1.4971708
9/27/2018,12:21:17,1.1790745,1126.63,23.82,1.6847181,989.13,1.497254
9/27/2018,12:21:21,1.1790928,1121.16,23.82,1.6847597,983.43,1.4973373
9/27/2018,12:21:25,1.1790745,1123.04,23.82,1.6848431,985.39,1.4973792
9/27/2018,12:21:29,1.1790745,1123.04,23.82,1.685093,985.39,1.4973792
9/27/2018,12:21:33,1.1790745,1123.04,23.82,1.6853431,985.39,1.4973375
9/27/2018,12:21:37,1.1790745,1120.73,23.82,1.6853431,982.97,1.4974208
9/27/2018,12:21:41,1.1790745,1118.68,23.82,1.6852182,980.83,1.4973792
9/27/2018,12:21:45,1.1790745,1126.89,23.82,1.6851764,989.4,1.4973373
9/27/2018,12:21:49,1.1790745,1118.42,23.82,1.6850514,980.56,1.4971708
9/27/2018,12:21:53,1.1790745,1122.26,23.82,1.6851348,984.58,1.4970875
9/27/2018,12:21:57,1.1790745,1118.16,23.82,1.6849681,980.29,1.4969625
9/27/2018,12:22:01,1.1790745,1126.38,23.82,1.6848847,988.87,1.4969625
9/27/2018,12:22:05,1.1790745,1126.38,23.82,1.6847181,988.87,1.4969624
9/27/2018,12:22:09,1.1790745,1126.38,23.82,1.6848431,988.87,1.4971708
9/27/2018,12:22:13,1.1790745,1126.38,23.82,1.6848847,988.87,1.4971708
9/27/2018,12:22:17,1.1790745,1126.38,23.82,1.6850098,988.87,1.497254
9/27/2018,12:22:21,1.179056,1124.4,23.83,1.6848015,986.8,1.4971291
9/27/2018,12:22:25,1.179056,1123.89,23.83,1.6849265,986.26,1.4973792
9/27/2018,12:22:29,1.1790745,1128.43,23.83,1.6848015,991.01,1.497254
9/27/2018,12:22:33,1.179056,1128,23.83,1.6848431,990.55,1.497254
9/27/2018,12:22:37,1.1790745,1124.84,23.83,1.6848015,987.26,1.4971291
9/27/2018,12:22:41,1.1790745,1116.36,23.83,1.6849264,978.42,1.497254
9/27/2018,12:22:45,1.1790745,1126.89,23.83,1.6851765,989.4,1.4972957
9/27/2018,12:22:49,1.179056,1126.46,23.83,1.6851349,988.94,1.497254
9/27/2018,12:22:53,1.179056,1115.93,23.83,1.6850933,977.97,1.4972124
9/27/2018,12:22:57,1.179056,1115.93,23.83,1.6850098,977.97,1.4971708
9/27/2018,12:23:01,1.179056,1126.46,23.83,1.6851349,988.94,1.4972124
9/27/2018,12:23:05,1.179056,1128.52,23.83,1.685093,991.09,1.4972957
9/27/2018,12:23:09,1.179056,1124.66,23.83,1.6849681,987.07,1.4973792
9/27/2018,12:23:13,1.179056,1124.66,23.83,1.6849265,987.07,1.4973792
9/27/2018,12:23:17,1.179056,1128.52,23.83,1.6850514,991.09,1.4972957
9/27/2018,12:23:21,1.179056,1128.52,23.83,1.6851348,991.09,1.497254
9/27/2018,12:23:25,1.179056,1120.04,23.83,1.685093,982.24,1.497254
9/27/2018,12:23:29,1.179056,1120.04,23.83,1.6852182,982.24,1.497254
9/27/2018,12:23:33,1.179056,1122.61,23.83,1.6851349,984.93,1.4973789
9/27/2018,12:23:37,1.179056,1122.61,23.83,1.6852182,984.93,1.4973789
9/27/2018,12:23:41,1.179056,1113.88,23.83,1.6849265,975.83,1.4972957
9/27/2018,12:23:45,1.179056,1122.09,23.83,1.6849681,984.39,1.4971291
9/27/2018,12:23:49,1.179056,1121.83,23.83,1.6848847,984.12,1.4970456
9/27/2018,12:23:53,1.179056,1121.83,23.83,1.6849681,984.12,1.4970042
9/27/2018,12:23:57,1.179056,1124.14,23.83,1.685093,986.53,1.4970875
9/27/2018,12:24:01,1.1790376,1121.66,23.84,1.6850514,983.93,1.4970874
9/27/2018,12:24:05,1.1790376,1119.86,23.84,1.6852182,982.06,1.4973373
9/27/2018,12:24:09,1.1790376,1119.86,23.84,1.6852182,982.06,1.4973789
9/27/2018,12:24:13,1.1790376,1121.92,23.84,1.6853014,984.2,1.4973373
9/27/2018,12:24:17,1.1790376,1121.92,23.84,1.6852182,984.2,1.497254
9/27/2018,12:24:21,1.1790376,1125.77,23.84,1.6850514,988.21,1.4971708
9/27/2018,12:24:25,1.1790376,1117.3,23.84,1.6851765,979.38,1.4971708
9/27/2018,12:24:29,1.1790376,1125.77,23.84,1.6850933,988.21,1.4970875
9/27/2018,12:24:33,1.1790376,1111.14,23.84,1.6852598,972.97,1.4971291
9/27/2018,12:24:37,1.1790376,1111.14,23.84,1.6850098,972.97,1.4971291
9/27/2018,12:24:41,1.1790376,1119.86,23.84,1.685093,982.06,1.4972124
9/27/2018,12:24:45,1.1790376,1119.86,23.84,1.685093,982.06,1.4972124
9/27/2018,12:24:49,1.1790376,1115.5,23.84,1.6853014,977.51,1.497254
9/27/2018,12:24:53,1.1790193,1119.44,23.85,1.6851764,981.6,1.4971708
9/27/2018,12:24:57,1.1790376,1119.86,23.85,1.6851765,982.06,1.4971708
9/27/2018,12:25:01,1.1790376,1115.5,23.85,1.685093,977.51,1.4972957
9/27/2018,12:25:05,1.1790376,1119.86,23.85,1.6853014,982.06,1.4972957
9/27/2018,12:25:09,1.1790376,1119.86,23.85,1.6853431,982.06,1.4974208
9/27/2018,12:25:13,1.1790376,1123.71,23.85,1.6852598,986.07,1.4972957
9/27/2018,12:25:17,1.1790376,1113.19,23.85,1.6851765,975.1,1.4972957
9/27/2018,12:25:21,1.1790193,1116.87,23.85,1.6850098,978.93,1.4970875
9/27/2018,12:25:25,1.1790376,1117.3,23.85,1.6850098,979.38,1.4970459
9/27/2018,12:25:29,1.1790193,1116.87,23.85,1.6850933,978.93,1.4972124
9/27/2018,12:25:33,1.1790193,1115.07,23.85,1.6853431,977.06,1.4972957
9/27/2018,12:25:37,1.1790193,1113.28,23.85,1.6855098,975.19,1.4973373
9/27/2018,12:25:41,1.1790193,1113.28,23.85,1.6853431,975.19,1.4974208
9/27/2018,12:25:45,1.1790193,1115.07,23.85,1.6852182,977.06,1.4972957
9/27/2018,12:25:49,1.1790193,1115.07,23.85,1.6851765,977.06,1.497254
9/27/2018,12:25:53,1.1790193,1114.82,23.85,1.6854682,976.79,1.4971291
9/27/2018,12:25:57,1.1790193,1114.82,23.86,1.6854266,976.79,1.4971708
9/27/2018,12:26:01,1.1790193,1117.38,23.86,1.6854682,979.46,1.497254
9/27/2018,12:26:05,1.1790193,1117.38,23.86,1.6853014,979.46,1.497254
9/27/2018,12:26:09,1.1790193,1119.44,23.86,1.6853431,981.6,1.497254
9/27/2018,12:26:13,1.1790009,1116.95,23.86,1.6853014,979.01,1.497254
9/27/2018,12:26:17,1.1790193,1123.8,23.86,1.685218,986.16,1.497254
9/27/2018,12:26:21,1.1790009,1123.37,23.86,1.6851764,985.7,1.4973792
9/27/2018,12:26:25,1.1790009,1123.37,23.86,1.6852182,985.7,1.4975457
9/27/2018,12:26:29,1.1790193,1123.8,23.86,1.6854266,986.16,1.4975041
9/27/2018,12:26:33,1.1790193,1113.28,23.86,1.6852598,975.19,1.4973373
9/27/2018,12:26:37,1.1790009,1112.85,23.86,1.6850098,974.73,1.4970875
9/27/2018,12:26:41,1.1790009,1112.85,23.86,1.6848847,974.73,1.4971291
9/27/2018,12:26:45,1.1790009,1114.64,23.86,1.6850514,976.6,1.4972957
9/27/2018,12:26:49,1.1790009,1123.37,23.86,1.6853014,985.7,1.4973373
9/27/2018,12:26:53,1.1790009,1123.37,23.86,1.6852598,985.7,1.4973373
9/27/2018,12:26:57,1.1790009,1123.37,23.87,1.6853014,985.7,1.4973789
9/27/2018,12:27:01,1.1790009,1121.05,23.87,1.6853431,983.28,1.4973789
9/27/2018,12:27:05,1.1790009,1121.31,23.87,1.6853431,983.56,1.4973373
9/27/2018,12:27:09,1.1790009,1121.05,23.87,1.6853431,983.28,1.4972957
9/27/2018,12:27:13,1.1790009,1112.59,23.87,1.6852598,974.46,1.4972957
9/27/2018,12:27:17,1.1790009,1116.95,23.87,1.685218,979.01,1.497254
9/27/2018,12:27:21,1.1790009,1116.95,23.87,1.6852598,979.01,1.4972124
9/27/2018,12:27:25,1.1790009,1116.69,23.87,1.6853431,978.74,1.4972957
9/27/2018,12:27:29,1.1790009,1116.95,23.87,1.6855516,979.01,1.4972124
9/27/2018,12:27:33,1.1790009,1117.21,23.87,1.6855098,979.28,1.4972957
9/27/2018,12:27:37,1.1790009,1117.21,23.87,1.6853431,979.28,1.4973373
9/27/2018,12:27:41,1.1790009,1119.26,23.87,1.6852598,981.41,1.4975041
9/27/2018,12:27:45,1.1790009,1119.26,23.87,1.6852598,981.41,1.4974208
9/27/2018,12:27:49,1.1789824,1118.57,23.87,1.6852598,980.69,1.497254
9/27/2018,12:27:53,1.1790009,1114.9,23.87,1.685218,976.87,1.4971708
9/27/2018,12:27:57,1.1790009,1114.9,23.87,1.6853014,976.87,1.4971708
9/27/2018,12:28:01,1.1790009,1114.9,23.87,1.6854682,976.87,1.4973373
9/27/2018,12:28:05,1.1789824,1114.73,23.87,1.6854682,976.68,1.497629
9/27/2018,12:28:09,1.1789824,1114.73,23.87,1.6855098,976.68,1.4976708
9/27/2018,12:28:13,1.1789824,1119.09,23.87,1.6853014,981.23,1.4975457
9/27/2018,12:28:17,1.1789824,1117.03,23.87,1.6853431,979.08,1.4974208
9/27/2018,12:28:21,1.1789824,1114.73,23.88,1.6853431,976.68,1.4974623
9/27/2018,12:28:25,1.1789824,1125.25,23.88,1.6854681,987.65,1.4974624
9/27/2018,12:28:29,1.1789824,1125.25,23.88,1.6853848,987.65,1.4974207
9/27/2018,12:28:33,1.1789824,1121.14,23.88,1.6853014,983.37,1.4974207
9/27/2018,12:28:37,1.1789824,1123.19,23.88,1.6854266,985.51,1.4974624
9/27/2018,12:28:41,1.1789824,1123.19,23.88,1.6854681,985.51,1.4974624
9/27/2018,12:28:45,1.1789824,1121.14,23.88,1.6855098,983.37,1.4973373
9/27/2018,12:28:49,1.178964,1120.71,23.88,1.6854264,982.91,1.4974207
9/27/2018,12:28:53,1.178964,1120.71,23.88,1.6855515,982.91,1.4975457
9/27/2018,12:28:57,1.178964,1109.94,23.88,1.6854264,971.69,1.4975457
9/27/2018,12:29:01,1.1789824,1110.37,23.88,1.6855516,972.14,1.4974623
9/27/2018,12:29:05,1.1789824,1120.62,23.88,1.6853849,982.83,1.497254
9/27/2018,12:29:09,1.178964,1117.88,23.88,1.6853431,979.96,1.4972124
9/27/2018,12:29:13,1.178964,1120.19,23.88,1.6851764,982.37,1.4971708
9/27/2018,12:29:17,1.178964,1115.83,23.89,1.6851765,977.83,1.4972124
9/27/2018,12:29:21,1.178964,1115.83,23.89,1.6853431,977.83,1.4971708
9/27/2018,12:29:25,1.178964,1122.5,23.89,1.6852598,984.78,1.4973373
9/27/2018,12:29:29,1.178964,1122.5,23.89,1.6854266,984.78,1.4973789
9/27/2018,12:29:33,1.178964,1116.6,23.89,1.6853431,978.63,1.4975041
9/27/2018,12:29:37,1.178964,1116.86,23.89,1.6855932,978.9,1.4975457
9/27/2018,12:29:41,1.178964,1116.6,23.89,1.685635,978.63,1.4975873
9/27/2018,12:29:45,1.178964,1118.14,23.89,1.685635,980.23,1.4975873
9/27/2018,12:29:49,1.1789457,1126.7,23.89,1.6854682,989.15,1.4974208
9/27/2018,12:29:53,1.178964,1118.14,23.89,1.6852598,980.23,1.4974208
9/27/2018,12:29:57,1.1789457,1117.71,23.89,1.6852598,979.78,1.4974208
9/27/2018,12:30:01,1.1789457,1117.71,23.89,1.6853431,979.78,1.4975873
9/27/2018,12:30:05,1.1789457,1118.48,23.9,1.6853431,980.58,1.4974208
9/27/2018,12:30:09,1.1789457,1117.97,23.9,1.6854682,980.05,1.4975457
9/27/2018,12:30:13,1.1789457,1117.97,23.9,1.6854266,980.05,1.4974207
9/27/2018,12:30:17,1.1789457,1117.71,23.9,1.6854682,979.78,1.4974624
9/27/2018,12:30:21,1.1789457,1117.97,23.9,1.6854681,980.05,1.4973373
9/27/2018,12:30:25,1.1789457,1117.71,23.9,1.6854682,979.78,1.4974208
9/27/2018,12:30:29,1.1789272,1111.13,23.9,1.6855098,972.91,1.4974208
9/27/2018,12:30:33,1.1789457,1115.66,23.9,1.6853848,977.64,1.4972957
9/27/2018,12:30:37,1.1789457,1115.66,23.9,1.6854681,977.64,1.4971708
9/27/2018,12:30:41,1.1789272,1111.13,23.9,1.6854682,972.91,1.4972957
9/27/2018,12:30:45,1.1789272,1115.23,23.9,1.6855098,977.18,1.4974208
9/27/2018,12:30:49,1.1789272,1111.13,23.91,1.6853848,972.91,1.4974208
9/27/2018,12:30:53,1.1789272,1115.74,23.91,1.6854681,977.72,1.4973792
9/27/2018,12:30:57,1.1789272,1115.74,23.91,1.6855515,977.72,1.4975457
9/27/2018,12:31:01,1.1789272,1115.74,23.91,1.6858015,977.72,1.4976708
9/27/2018,12:31:05,1.1789272,1115.74,23.91,1.685635,977.72,1.4976707
9/27/2018,12:31:09,1.1789272,1123.95,23.91,1.685635,986.28,1.4974624
9/27/2018,12:31:13,1.1789272,1123.95,23.91,1.6853848,986.28,1.4972124
9/27/2018,12:31:17,1.1789272,1121.9,23.91,1.6855515,984.14,1.4972957
9/27/2018,12:31:21,1.1789272,1119.59,23.91,1.6854264,981.73,1.4974207
9/27/2018,12:31:25,1.1789272,1121.9,23.91,1.6854264,984.14,1.4975873
9/27/2018,12:31:29,1.1789272,1122.16,23.91,1.6853431,984.41,1.4975873
9/27/2018,12:31:33,1.1789086,1121.46,23.91,1.6853848,983.68,1.4976292
9/27/2018,12:31:37,1.1789086,1119.15,23.92,1.6854264,981.27,1.4975873
9/27/2018,12:31:41,1.1789086,1115.05,23.92,1.6855516,976.99,1.4973373
9/27/2018,12:31:45,1.1789086,1114.79,23.92,1.6855932,976.72,1.497254
9/27/2018,12:31:49,1.1789086,1106.34,23.92,1.685635,967.92,1.4971708
9/27/2018,12:31:53,1.1789086,1110.44,23.92,1.685635,972.18,1.4972124
9/27/2018,12:31:57,1.1789086,1106.34,23.92,1.685635,967.92,1.4971291
9/27/2018,12:32:01,1.1789086,1106.34,23.92,1.6855515,967.92,1.4973789
9/27/2018,12:32:05,1.1789086,1106.34,23.92,1.6855515,967.92,1.4975457
9/27/2018,12:32:09,1.1789086,1115.56,23.92,1.6854682,977.52,1.4975041
9/27/2018,12:32:13,1.1789086,1115.56,23.92,1.6856766,977.52,1.4975041
