Date, Time, Low Range CO2 (SD), Low Range CO2 (ppm), Temp (C), Temp (SD), Hi Range CO2 (ppm), High Range CO2 (SD)
9/26/2018,0:12:20,1.1757692,407.57,25.8,1.7249694,286.82,1.4943374
9/26/2018,0:12:24,1.1757692,407.57,25.8,1.7248443,286.82,1.494379
9/26/2018,0:12:28,1.1757889,407.96,25.8,1.7250528,287.16,1.4944206
9/26/2018,0:12:32,1.1757692,404.14,25.8,1.7249695,283.84,1.4942957
9/26/2018,0:12:36,1.1757889,404.53,25.8,1.7248861,284.19,1.4941708
9/26/2018,0:12:40,1.1757692,400.46,25.8,1.7248861,280.65,1.4942123
9/26/2018,0:12:44,1.1757889,400.84,25.8,1.7248861,280.99,1.4941288
9/26/2018,0:12:48,1.1757692,398.75,25.8,1.7250944,279.17,1.494379
9/26/2018,0:12:52,1.1757692,398.75,25.8,1.7250528,279.17,1.4942541
9/26/2018,0:12:56,1.1757889,399.13,25.8,1.725011,279.51,1.4942541
9/26/2018,0:13:00,1.1757889,408.22,25.8,1.7247194,287.39,1.4941707
9/26/2018,0:13:04,1.1757692,398.75,25.8,1.7245945,279.17,1.4942541
9/26/2018,0:13:08,1.1757889,408.22,25.8,1.7245528,287.39,1.4942541
9/26/2018,0:13:12,1.1757692,407.83,25.8,1.724761,287.05,1.4942957
9/26/2018,0:13:16,1.1757692,399.01,25.8,1.7249279,279.4,1.4942541
9/26/2018,0:13:20,1.1757889,399.4,25.8,1.7251362,279.74,1.4943374
9/26/2018,0:13:24,1.1757692,399.01,25.8,1.7252611,279.4,1.4943374
9/26/2018,0:13:28,1.1757889,395.72,25.8,1.7251362,276.56,1.4942957
9/26/2018,0:13:32,1.1757889,402.56,25.8,1.725011,282.47,1.4942125
9/26/2018,0:13:36,1.1757889,402.56,25.8,1.7248443,282.47,1.4940039
9/26/2018,0:13:40,1.1757692,402.17,25.8,1.7248029,282.13,1.4941288
9/26/2018,0:13:44,1.1757692,396.5,25.8,1.724761,277.23,1.4942541
9/26/2018,0:13:48,1.1757692,402.17,25.8,1.7247194,282.13,1.4942541
9/26/2018,0:13:52,1.1757692,404.14,25.8,1.724761,283.84,1.4941291
9/26/2018,0:13:56,1.1757692,404.14,25.8,1.724761,283.84,1.4941708
9/26/2018,0:14:00,1.1757692,400.98,25.81,1.7248026,281.11,1.4944206
9/26/2018,0:14:04,1.1757692,400.98,25.81,1.7249278,281.11,1.494504
9/26/2018,0:14:08,1.1757692,406.12,25.81,1.7248861,285.56,1.494379
9/26/2018,0:14:12,1.1757692,400.98,25.81,1.7249694,281.11,1.4944624
9/26/2018,0:14:16,1.1757889,402.82,25.8,1.7248861,282.7,1.4944206
9/26/2018,0:14:20,1.1757889,402.82,25.8,1.7249694,282.7,1.494504
9/26/2018,0:14:24,1.1757692,402.43,25.8,1.7248029,282.36,1.4943374
9/26/2018,0:14:28,1.1757889,402.82,25.8,1.7248029,282.7,1.494254
9/26/2018,0:14:32,1.1757692,405.86,25.8,1.7247194,285.33,1.4942541
9/26/2018,0:14:36,1.1757692,400.72,25.8,1.7247194,280.88,1.4940039
9/26/2018,0:14:40,1.1757889,405.98,25.8,1.724761,285.45,1.4940873
9/26/2018,0:14:44,1.1757692,405.6,25.8,1.7247194,285.1,1.4940457
9/26/2018,0:14:48,1.1757692,398.75,25.8,1.7248861,279.17,1.4942125
9/26/2018,0:14:52,1.1757889,399.13,25.8,1.7248443,279.51,1.4941708
9/26/2018,0:14:56,1.1757692,400.46,25.8,1.725011,280.65,1.4941708
9/26/2018,0:15:00,1.1757692,400.46,25.8,1.7248861,280.65,1.4941708
9/26/2018,0:15:04,1.1757692,400.46,25.8,1.7249694,280.65,1.4942957
9/26/2018,0:15:08,1.1757889,404.8,25.8,1.7248445,284.42,1.494379
9/26/2018,0:15:12,1.1757692,407.83,25.8,1.7249278,287.05,1.4944624
9/26/2018,0:15:16,1.1757889,408.22,25.8,1.7248861,287.39,1.494504
9/26/2018,0:15:20,1.1757692,407.83,25.8,1.7250528,287.05,1.494504
9/26/2018,0:15:24,1.1757692,408.1,25.8,1.7251362,287.28,1.494629
9/26/2018,0:15:28,1.1757692,408.1,25.8,1.7250528,287.28,1.4945873
9/26/2018,0:15:32,1.1757889,401.37,25.8,1.7250944,281.45,1.4945041
9/26/2018,0:15:36,1.1757692,409.81,25.8,1.7249695,288.77,1.494379
9/26/2018,0:15:40,1.1757692,406.12,25.8,1.7249278,285.56,1.494379
9/26/2018,0:15:44,1.1757692,406.12,25.81,1.724761,285.56,1.494379
9/26/2018,0:15:48,1.1757889,406.51,25.8,1.7249279,285.9,1.4944624
9/26/2018,0:15:52,1.1757692,402.7,25.8,1.7249279,282.59,1.4942123
9/26/2018,0:15:56,1.1757692,402.17,25.8,1.725011,282.13,1.4942957
9/26/2018,0:16:00,1.1757889,409.94,25.8,1.7248443,288.89,1.4940872
9/26/2018,0:16:04,1.1757692,409.55,25.8,1.7248026,288.54,1.4942957
9/26/2018,0:16:08,1.1757692,409.55,25.8,1.7248443,288.54,1.4943374
9/26/2018,0:16:12,1.1757692,409.55,25.81,1.7248861,288.54,1.4944206
9/26/2018,0:16:16,1.1757692,409.55,25.81,1.7251778,288.54,1.4944624
9/26/2018,0:16:20,1.1757692,402.7,25.81,1.7251362,282.59,1.4944206
9/26/2018,0:16:24,1.1757889,402.82,25.8,1.7251362,282.7,1.4943374
9/26/2018,0:16:28,1.1757692,402.7,25.8,1.7248861,282.59,1.4942541
9/26/2018,0:16:32,1.1757692,402.7,25.81,1.7247611,282.59,1.494379
9/26/2018,0:16:36,1.1757692,405.86,25.81,1.7247194,285.33,1.4945456
9/26/2018,0:16:40,1.1757692,408.1,25.81,1.724761,287.28,1.4944206
9/26/2018,0:16:44,1.1757889,408.49,25.8,1.7248443,287.62,1.494379
9/26/2018,0:16:48,1.1757692,409.55,25.8,1.724761,288.54,1.4943374
9/26/2018,0:16:52,1.1757692,397.04,25.81,1.7248861,277.69,1.4944209
9/26/2018,0:16:56,1.1757889,397.42,25.8,1.7246777,278.03,1.4941708
9/26/2018,0:17:00,1.1757692,403.88,25.8,1.7247194,283.61,1.4940873
9/26/2018,0:17:04,1.1757692,403.88,25.8,1.7245945,283.61,1.4940873
9/26/2018,0:17:08,1.1757692,403.88,25.81,1.724761,283.61,1.4942957
9/26/2018,0:17:12,1.1757889,402.82,25.8,1.7248443,282.7,1.4943374
9/26/2018,0:17:16,1.1757692,402.43,25.8,1.7248861,282.36,1.494379
9/26/2018,0:17:20,1.1757692,402.43,25.8,1.7248861,282.36,1.4942957
9/26/2018,0:17:24,1.1757889,404.53,25.8,1.7249694,284.19,1.4942541
9/26/2018,0:17:28,1.1757889,397.69,25.8,1.7250944,278.26,1.4942541
9/26/2018,0:17:32,1.1757889,397.69,25.8,1.7250528,278.26,1.4941707
9/26/2018,0:17:36,1.1757889,406.24,25.8,1.725011,285.67,1.494254
9/26/2018,0:17:40,1.1757889,397.69,25.8,1.7248026,278.26,1.4942541
9/26/2018,0:17:44,1.1757889,406.24,25.8,1.7249278,285.67,1.4944206
9/26/2018,0:17:48,1.1757889,406.24,25.8,1.7248443,285.67,1.4943374
9/26/2018,0:17:52,1.1757889,401.11,25.8,1.7249694,281.22,1.4943374
9/26/2018,0:17:56,1.1757692,400.72,25.8,1.7247194,280.88,1.4940873
9/26/2018,0:18:00,1.1757692,402.17,25.8,1.724761,282.13,1.4941707
9/26/2018,0:18:04,1.1757889,401.11,25.8,1.7247194,281.22,1.4941292
9/26/2018,0:18:08,1.1757889,401.11,25.8,1.7249694,281.22,1.4942957
9/26/2018,0:18:12,1.1757692,399.27,25.8,1.7248861,279.62,1.4943374
9/26/2018,0:18:16,1.1757692,400.72,25.8,1.7250112,280.88,1.4944206
9/26/2018,0:18:20,1.1757692,400.72,25.8,1.7249695,280.88,1.4944206
9/26/2018,0:18:24,1.1757889,409.94,25.8,1.7250944,288.89,1.4943374
9/26/2018,0:18:28,1.1757889,404.8,25.8,1.7248445,284.42,1.4943374
9/26/2018,0:18:32,1.1757889,404.8,25.8,1.7248445,284.42,1.494379
9/26/2018,0:18:36,1.1757889,404.8,25.8,1.7247194,284.42,1.4944624
9/26/2018,0:18:40,1.1757889,404.8,25.8,1.7246777,284.42,1.4944206
9/26/2018,0:18:44,1.1757889,406.51,25.8,1.7246361,285.9,1.4944206
9/26/2018,0:18:48,1.1757889,409.67,25.8,1.7247194,288.65,1.4942957
9/26/2018,0:18:52,1.1757692,395.59,25.8,1.7250528,276.44,1.4942957
9/26/2018,0:18:56,1.1757692,402.43,25.8,1.7250112,282.36,1.4942125
9/26/2018,0:19:00,1.1757889,402.82,25.8,1.725011,282.7,1.4942541
9/26/2018,0:19:04,1.1757889,402.82,25.8,1.7248445,282.7,1.4942957
9/26/2018,0:19:08,1.1757889,402.82,25.8,1.7250112,282.7,1.4942123
9/26/2018,0:19:12,1.1757889,406.51,25.8,1.7249694,285.9,1.4942541
9/26/2018,0:19:16,1.1757692,406.12,25.8,1.7249278,285.56,1.4942541
9/26/2018,0:19:20,1.1757889,406.51,25.8,1.7248026,285.9,1.4944624
9/26/2018,0:19:24,1.1757889,406.51,25.8,1.7249278,285.9,1.494379
9/26/2018,0:19:28,1.1757889,409.67,25.8,1.7248026,288.65,1.4943374
9/26/2018,0:19:32,1.1757889,397.42,25.8,1.7247194,278.03,1.4941707
9/26/2018,0:19:36,1.1757889,397.42,25.8,1.7245945,278.03,1.4940872
9/26/2018,0:19:40,1.1757889,404,25.8,1.7248026,283.73,1.4941291
9/26/2018,0:19:44,1.1757889,404,25.8,1.7249694,283.73,1.4941288
9/26/2018,0:19:48,1.1757889,402.56,25.8,1.7250527,282.47,1.4944624
9/26/2018,0:19:52,1.1757889,414.82,25.8,1.7249694,293.14,1.494379
9/26/2018,0:19:56,1.1757889,414.82,25.8,1.7246361,293.14,1.4944624
9/26/2018,0:20:00,1.1757889,414.82,25.8,1.7244277,293.14,1.4943374
9/26/2018,0:20:04,1.1757889,414.82,25.8,1.7240944,293.14,1.494379
9/26/2018,0:20:08,1.1757889,410.2,25.8,1.724136,289.11,1.494504
9/26/2018,0:20:12,1.1757889,410.2,25.8,1.7242193,289.11,1.494504
9/26/2018,0:20:16,1.1757889,418.26,25.8,1.7244277,296.14,1.494379
9/26/2018,0:20:20,1.1757889,405.72,25.8,1.7245111,285.21,1.4941705
9/26/2018,0:20:24,1.1757889,405.72,25.8,1.7243443,285.21,1.4939207
9/26/2018,0:20:28,1.1757692,405.33,25.8,1.7242609,284.87,1.4940041
9/26/2018,0:20:32,1.1757692,405.33,25.8,1.7242609,284.87,1.4940039
9/26/2018,0:20:36,1.1757889,405.72,25.8,1.7243026,285.21,1.4941291
9/26/2018,0:20:40,1.1757889,405.72,25.8,1.7244277,285.21,1.4940457
9/26/2018,0:20:44,1.1757889,402.03,25.8,1.7243861,282.01,1.4938374
9/26/2018,0:20:48,1.1757889,403.74,25.8,1.7244277,283.5,1.4937123
9/26/2018,0:20:52,1.1757889,403.74,25.8,1.7243861,283.5,1.4937123
9/26/2018,0:20:56,1.1757889,403.74,25.8,1.7244277,283.5,1.493879
9/26/2018,0:21:00,1.1757889,403.74,25.8,1.7244277,283.5,1.4940039
9/26/2018,0:21:04,1.1757889,403.74,25.8,1.7244693,283.5,1.4939623
9/26/2018,0:21:08,1.1757889,403.74,25.8,1.724511,283.5,1.4937958
9/26/2018,0:21:12,1.1757889,408.88,25.8,1.7245945,287.96,1.4938374
9/26/2018,0:21:16,1.1757889,408.88,25.8,1.7244277,287.96,1.493879
9/26/2018,0:21:20,1.1757889,408.88,25.8,1.7243861,287.96,1.4941707
9/26/2018,0:21:24,1.1757889,408.88,25.8,1.7242609,287.96,1.4940039
9/26/2018,0:21:28,1.1757889,408.88,25.8,1.7242609,287.96,1.4940039
9/26/2018,0:21:32,1.1757889,402.03,25.8,1.7243026,282.01,1.493879
9/26/2018,0:21:36,1.1757889,402.03,25.8,1.7243859,282.01,1.4939207
9/26/2018,0:21:40,1.1757889,402.03,25.8,1.7243859,282.01,1.4939207
9/26/2018,0:21:44,1.1757889,408.88,25.8,1.7244277,287.96,1.4939207
9/26/2018,0:21:48,1.1757889,408.88,25.8,1.7243861,287.96,1.4939207
9/26/2018,0:21:52,1.1757889,400.31,25.8,1.7246777,280.53,1.4940872
9/26/2018,0:21:56,1.1757889,400.31,25.8,1.724511,280.53,1.4940456
9/26/2018,0:22:00,1.1757889,403.74,25.8,1.7244277,283.5,1.4941292
9/26/2018,0:22:04,1.1757889,400.58,25.8,1.7241777,280.76,1.4939623
9/26/2018,0:22:08,1.1757889,405.72,25.8,1.7243859,285.21,1.4940456
9/26/2018,0:22:12,1.1757889,405.72,25.8,1.7244693,285.21,1.4940039
9/26/2018,0:22:16,1.1757889,407.17,25.8,1.7244693,286.47,1.4940039
9/26/2018,0:22:20,1.1757889,400.58,25.8,1.7243026,280.76,1.4939207
9/26/2018,0:22:24,1.1757889,407.17,25.8,1.7244276,286.47,1.4939207
9/26/2018,0:22:28,1.1757889,403.48,25.8,1.7243444,283.27,1.493879
9/26/2018,0:22:32,1.1757889,403.48,25.8,1.7244276,283.27,1.493879
9/26/2018,0:22:36,1.1757889,407.43,25.8,1.7242609,286.7,1.493879
9/26/2018,0:22:40,1.1757889,403.74,25.8,1.7244277,283.5,1.4940039
9/26/2018,0:22:44,1.1757889,403.74,25.8,1.7243861,283.5,1.4940457
9/26/2018,0:22:48,1.1757889,412.58,25.8,1.7245528,291.18,1.4940039
9/26/2018,0:22:52,1.1757889,407.43,25.8,1.7243861,286.7,1.4939623
9/26/2018,0:22:56,1.1757889,407.43,25.8,1.7243443,286.7,1.4940039
9/26/2018,0:23:00,1.1757889,407.43,25.8,1.7241777,286.7,1.4940456
9/26/2018,0:23:04,1.1757889,407.43,25.8,1.7242609,286.7,1.4940039
9/26/2018,0:23:08,1.1757889,407.43,25.8,1.7244693,286.7,1.4941291
9/26/2018,0:23:12,1.1757889,407.17,25.8,1.7245945,286.47,1.4940456
9/26/2018,0:23:16,1.1757889,408.88,25.8,1.7245528,287.96,1.4940456
9/26/2018,0:23:20,1.1757889,398.6,25.8,1.7245111,279.05,1.493879
9/26/2018,0:23:24,1.1757889,407.17,25.8,1.7243443,286.47,1.4939207
9/26/2018,0:23:28,1.1757889,407.17,25.8,1.7243026,286.47,1.4939207
9/26/2018,0:23:32,1.1757889,410.6,25.8,1.724136,289.46,1.4938374
9/26/2018,0:23:36,1.1757889,407.17,25.8,1.7241359,286.47,1.4938374
9/26/2018,0:23:40,1.1757889,407.17,25.8,1.7243026,286.47,1.4938372
9/26/2018,0:23:44,1.1757889,407.17,25.8,1.7242609,286.47,1.4940039
9/26/2018,0:23:48,1.1757889,407.17,25.8,1.7243859,286.47,1.4941708
9/26/2018,0:23:52,1.1757889,403.74,25.8,1.7244693,283.5,1.4941707
9/26/2018,0:23:56,1.1757889,407.7,25.8,1.7243861,286.93,1.4940039
9/26/2018,0:24:00,1.1757889,400.31,25.8,1.7243443,280.53,1.4939207
9/26/2018,0:24:04,1.1757889,401.76,25.8,1.7242609,281.78,1.493879
9/26/2018,0:24:08,1.1757889,406.64,25.8,1.7243861,286.01,1.493879
9/26/2018,0:24:12,1.1757889,401.76,25.8,1.7242609,281.78,1.4936289
9/26/2018,0:24:16,1.1757889,401.76,25.8,1.7242193,281.78,1.4936706
9/26/2018,0:24:20,1.1757889,405.19,25.8,1.7242609,284.76,1.493879
9/26/2018,0:24:24,1.1757889,405.19,25.8,1.7243026,284.76,1.4940039
9/26/2018,0:24:28,1.1757889,405.19,25.8,1.7241777,284.76,1.4939207
9/26/2018,0:24:32,1.1757889,403.48,25.8,1.724136,283.27,1.493754
9/26/2018,0:24:36,1.1757889,403.48,25.8,1.7241359,283.27,1.4937539
9/26/2018,0:24:40,1.1757889,405.19,25.8,1.724136,284.76,1.493879
9/26/2018,0:24:44,1.1757889,403.48,25.8,1.7240528,283.27,1.4938374
9/26/2018,0:24:48,1.1757889,405.19,25.8,1.724136,284.76,1.4939207
9/26/2018,0:24:52,1.1757889,404.92,25.8,1.7240944,284.52,1.4937955
9/26/2018,0:24:56,1.1757889,404.92,25.8,1.724136,284.52,1.4937539
9/26/2018,0:25:00,1.1757889,408.35,25.8,1.7242193,287.5,1.4936706
9/26/2018,0:25:04,1.1757889,406.64,25.8,1.7242609,286.01,1.4936706
9/26/2018,0:25:08,1.1757889,406.64,25.8,1.7243443,286.01,1.4937123
9/26/2018,0:25:12,1.1757889,400.05,25.8,1.7243026,280.3,1.4937123
9/26/2018,0:25:16,1.1757889,406.64,25.8,1.7245528,286.01,1.4939207
9/26/2018,0:25:20,1.1757889,403.48,25.8,1.7245945,283.27,1.4939207
9/26/2018,0:25:24,1.1757889,400.05,25.8,1.7245111,280.3,1.4939207
9/26/2018,0:25:28,1.1757889,408.88,25.8,1.7244277,287.96,1.4938372
9/26/2018,0:25:32,1.1757889,408.88,25.8,1.7242609,287.96,1.4939207
9/26/2018,0:25:36,1.1757889,408.88,25.8,1.7243026,287.96,1.4940457
9/26/2018,0:25:40,1.1757889,408.88,25.8,1.7242193,287.96,1.493879
9/26/2018,0:25:44,1.1757889,403.74,25.8,1.7242609,283.5,1.4937123
9/26/2018,0:25:48,1.1758088,404.13,25.79,1.7242609,283.84,1.493629
9/26/2018,0:25:52,1.1757889,402.03,25.79,1.7243443,282.01,1.4937539
9/26/2018,0:25:56,1.1758088,402.42,25.79,1.7244693,282.36,1.4939207
9/26/2018,0:26:00,1.1757889,402.03,25.79,1.7243443,282.01,1.493879
9/26/2018,0:26:04,1.1758088,402.42,25.79,1.7243859,282.36,1.493879
9/26/2018,0:26:08,1.1758088,402.42,25.79,1.7243859,282.36,1.4939623
9/26/2018,0:26:12,1.1757889,402.03,25.79,1.7244276,282.01,1.4939623
9/26/2018,0:26:16,1.1758088,402.42,25.79,1.7244276,282.36,1.4940039
9/26/2018,0:26:20,1.1757889,404,25.79,1.7243859,283.73,1.4939207
9/26/2018,0:26:25,1.1758088,404.13,25.79,1.7245528,283.84,1.4940873
9/26/2018,0:26:29,1.1757889,404,25.79,1.7244693,283.73,1.4939623
9/26/2018,0:26:33,1.1758088,409.54,25.79,1.7245111,288.54,1.4940039
9/26/2018,0:26:37,1.1758088,409.54,25.79,1.7243443,288.54,1.4939207
9/26/2018,0:26:41,1.1758088,406.11,25.79,1.7243859,285.56,1.4940456
9/26/2018,0:26:45,1.1758088,409.54,25.79,1.7242193,288.54,1.4940456
9/26/2018,0:26:49,1.1758088,406.11,25.79,1.7243026,285.56,1.4940873
9/26/2018,0:26:53,1.1758088,411.26,25.79,1.7243443,290.04,1.4940457
9/26/2018,0:26:57,1.1758088,411.26,25.78,1.724511,290.04,1.4940456
9/26/2018,0:27:01,1.1758088,404.4,25.78,1.7245526,284.07,1.4940872
9/26/2018,0:27:05,1.1758088,407.82,25.78,1.724511,287.05,1.4940873
9/26/2018,0:27:09,1.1758088,407.82,25.78,1.7244277,287.05,1.4940872
9/26/2018,0:27:13,1.1758088,407.82,25.78,1.7243026,287.05,1.4939207
9/26/2018,0:27:17,1.1758088,407.82,25.78,1.7242193,287.05,1.4940457
9/26/2018,0:27:21,1.1758088,407.82,25.78,1.7242609,287.05,1.4941708
9/26/2018,0:27:25,1.1758088,406.11,25.78,1.7243443,285.56,1.494254
9/26/2018,0:27:29,1.1758088,413.5,25.78,1.7243026,291.99,1.4941707
9/26/2018,0:27:33,1.1758088,406.11,25.78,1.7244693,285.56,1.4942123
9/26/2018,0:27:37,1.1758088,411.26,25.78,1.7245111,290.04,1.4941291
9/26/2018,0:27:41,1.1758088,411.26,25.78,1.724761,290.04,1.4941288
9/26/2018,0:27:45,1.1758088,406.38,25.78,1.7246361,285.79,1.4940039
9/26/2018,0:27:49,1.1758088,400.97,25.78,1.7245945,281.11,1.4941707
9/26/2018,0:27:53,1.1758088,406.38,25.78,1.7244693,285.79,1.4940457
9/26/2018,0:27:57,1.1758088,406.38,25.78,1.7243861,285.79,1.4940873
9/26/2018,0:28:01,1.1758287,406.24,25.78,1.7243443,285.68,1.4939623
9/26/2018,0:28:05,1.1758088,405.85,25.78,1.7242193,285.33,1.4939207
9/26/2018,0:28:09,1.1758088,405.85,25.78,1.7242193,285.33,1.4938374
9/26/2018,0:28:13,1.1758287,406.24,25.78,1.7241777,285.68,1.4938372
9/26/2018,0:28:17,1.1758088,411.26,25.78,1.7242609,290.04,1.4940873
9/26/2018,0:28:21,1.1758287,411.65,25.78,1.7241777,290.38,1.4940872
9/26/2018,0:28:25,1.1758287,411.65,25.78,1.7242193,290.38,1.4940456
9/26/2018,0:28:29,1.1758287,411.65,25.78,1.7242609,290.38,1.4940873
9/26/2018,0:28:33,1.1758287,413.37,25.78,1.7244693,291.88,1.4940456
9/26/2018,0:28:37,1.1758287,401.1,25.77,1.7243444,281.22,1.4941288
9/26/2018,0:28:41,1.1758287,413.37,25.77,1.7244695,291.88,1.4939623
9/26/2018,0:28:45,1.1758287,401.1,25.77,1.7243861,281.22,1.4941291
9/26/2018,0:28:49,1.1758287,413.37,25.77,1.7244693,291.88,1.4940872
9/26/2018,0:28:53,1.1758287,408.22,25.77,1.7243443,287.4,1.4943374
9/26/2018,0:28:57,1.1758287,412.45,25.77,1.7243026,291.08,1.4942123
9/26/2018,0:29:01,1.1758287,408.22,25.77,1.7245528,287.4,1.4944206
9/26/2018,0:29:05,1.1758287,408.22,25.77,1.7244693,287.4,1.4941291
9/26/2018,0:29:09,1.1758287,404.79,25.77,1.7245945,284.42,1.4940456
9/26/2018,0:29:13,1.1758287,405.98,25.77,1.7244693,285.45,1.493879
9/26/2018,0:29:17,1.1758287,399.13,25.77,1.7246777,279.51,1.493879
9/26/2018,0:29:21,1.1758287,399.13,25.77,1.7245945,279.51,1.493879
9/26/2018,0:29:25,1.1758287,403.08,25.77,1.7246361,282.94,1.493879
9/26/2018,0:29:29,1.1758287,397.42,25.77,1.7244277,278.04,1.4940872
9/26/2018,0:29:33,1.1758287,402.55,25.77,1.7244693,282.48,1.4940873
9/26/2018,0:29:37,1.1758287,403.08,25.77,1.7243026,282.94,1.4939207
9/26/2018,0:29:41,1.1758287,409.94,25.77,1.724511,288.89,1.4938374
9/26/2018,0:29:45,1.1758287,400.84,25.77,1.7243859,281,1.4939207
9/26/2018,0:29:49,1.1758287,409.94,25.77,1.7244276,288.89,1.4940039
9/26/2018,0:29:53,1.1758287,409.94,25.77,1.7243026,288.89,1.4940457
9/26/2018,0:29:57,1.1758287,409.94,25.77,1.7243444,288.89,1.4940039
9/26/2018,0:30:01,1.1758485,406.63,25.77,1.7243861,286.02,1.4941291
9/26/2018,0:30:05,1.1758287,406.24,25.77,1.7242609,285.68,1.4939623
9/26/2018,0:30:09,1.1758287,409.67,25.77,1.7243026,288.66,1.4939207
9/26/2018,0:30:13,1.1758287,409.67,25.77,1.7241777,288.66,1.4938374
9/26/2018,0:30:17,1.1758287,409.67,25.77,1.7243026,288.66,1.4939623
9/26/2018,0:30:21,1.1758287,409.67,25.77,1.7241777,288.66,1.4940039
9/26/2018,0:30:25,1.1758287,406.77,25.77,1.7244693,286.14,1.4941707
9/26/2018,0:30:29,1.1758287,408.48,25.77,1.7245111,287.63,1.4941708
9/26/2018,0:30:33,1.1758485,410.86,25.77,1.7246777,289.7,1.4944206
9/26/2018,0:30:37,1.1758287,410.46,25.77,1.724511,289.35,1.494379
9/26/2018,0:30:41,1.1758485,407.16,25.77,1.7244693,286.49,1.4942123
9/26/2018,0:30:45,1.1758485,407.16,25.77,1.7244693,286.49,1.4940457
9/26/2018,0:30:49,1.1758485,407.16,25.76,1.7243026,286.49,1.493879
9/26/2018,0:30:53,1.1758485,407.16,25.76,1.7243861,286.49,1.494254
9/26/2018,0:30:57,1.1758485,407.69,25.76,1.7244693,286.95,1.4943374
9/26/2018,0:31:01,1.1758485,407.69,25.76,1.724761,286.95,1.4945458
9/26/2018,0:31:05,1.1758287,407.3,25.76,1.724761,286.6,1.494379
9/26/2018,0:31:09,1.1758485,407.69,25.76,1.724761,286.95,1.494379
9/26/2018,0:31:13,1.1758485,407.42,25.76,1.724761,286.71,1.4942957
9/26/2018,0:31:17,1.1758485,403.74,25.76,1.7246777,283.51,1.4941708
9/26/2018,0:31:21,1.1758485,403.74,25.76,1.7245528,283.51,1.4940456
9/26/2018,0:31:25,1.1758485,406.9,25.76,1.7245945,286.26,1.4940872
9/26/2018,0:31:29,1.1758485,405.18,25.76,1.7247194,284.77,1.4940873
9/26/2018,0:31:33,1.1758485,405.18,25.76,1.724761,284.77,1.4940872
9/26/2018,0:31:37,1.1758485,405.18,25.76,1.7246361,284.77,1.4940039
9/26/2018,0:31:41,1.1758485,405.18,25.76,1.724511,284.77,1.4940873
9/26/2018,0:31:45,1.1758485,405.18,25.76,1.7244693,284.77,1.4941291
9/26/2018,0:31:49,1.1758485,408.88,25.76,1.7243443,287.98,1.4940457
9/26/2018,0:31:53,1.1758485,408.88,25.76,1.7243859,287.98,1.4940873
9/26/2018,0:31:57,1.1758485,408.88,25.76,1.7243859,287.98,1.4941708
9/26/2018,0:32:01,1.1758485,409.14,25.76,1.7245945,288.21,1.494254
9/26/2018,0:32:05,1.1758485,409.14,25.76,1.7243444,288.21,1.4942957
9/26/2018,0:32:09,1.1758485,403.74,25.76,1.7244695,283.51,1.4942125
9/26/2018,0:32:13,1.1758485,401.76,25.76,1.7243444,281.8,1.4941708
9/26/2018,0:32:17,1.1758485,403.74,25.76,1.7245111,283.51,1.4940456
9/26/2018,0:32:21,1.1758485,408.61,25.76,1.7243443,287.75,1.4940872
9/26/2018,0:32:25,1.1758485,408.61,25.76,1.7243026,287.75,1.4941291
9/26/2018,0:32:29,1.1758485,410.86,25.76,1.7243444,289.7,1.4942123
9/26/2018,0:32:33,1.1758485,412.57,25.76,1.7243861,291.19,1.4942541
9/26/2018,0:32:37,1.1758485,410.86,25.76,1.7244693,289.7,1.494379
9/26/2018,0:32:41,1.1758684,411.25,25.76,1.7243859,290.05,1.4943374
9/26/2018,0:32:45,1.1758485,412.31,25.76,1.7244276,290.97,1.4942125
9/26/2018,0:32:49,1.1758485,412.31,25.76,1.7243026,290.97,1.4941291
9/26/2018,0:32:53,1.1758684,412.71,25.76,1.7244693,291.31,1.4942125
9/26/2018,0:32:57,1.1758485,412.31,25.76,1.7243443,290.97,1.4942541
9/26/2018,0:33:01,1.1758485,414.29,25.76,1.7243443,292.69,1.4942957
9/26/2018,0:33:05,1.1758684,414.69,25.76,1.7243026,293.04,1.4942957
9/26/2018,0:33:09,1.1758485,412.31,25.76,1.7243443,290.97,1.4941291
9/26/2018,0:33:13,1.1758684,404.13,25.75,1.724511,283.86,1.4940039
9/26/2018,0:33:17,1.1758684,404.13,25.75,1.7245945,283.86,1.4939207
9/26/2018,0:33:21,1.1758684,401.88,25.75,1.7247194,281.91,1.4942125
9/26/2018,0:33:25,1.1758684,407.29,25.75,1.7243861,286.6,1.4941291
9/26/2018,0:33:29,1.1758684,405.84,25.75,1.7242609,285.35,1.4940872
9/26/2018,0:33:33,1.1758684,405.84,25.75,1.7242609,285.35,1.4939623
9/26/2018,0:33:37,1.1758684,405.84,25.75,1.7245945,285.35,1.4942125
9/26/2018,0:33:41,1.1758684,404.39,25.75,1.7244695,284.09,1.4943374
9/26/2018,0:33:45,1.1758684,416.67,25.75,1.7245528,294.77,1.494379
9/26/2018,0:33:49,1.1758684,418.39,25.75,1.7243859,296.27,1.494379
9/26/2018,0:33:53,1.1758684,416.67,25.75,1.7246361,294.77,1.4944624
9/26/2018,0:33:57,1.1758684,404.39,25.75,1.7244276,284.09,1.494379
9/26/2018,0:34:01,1.1758684,411.25,25.75,1.7245111,290.05,1.4943374
