Date, Time, Voltage
8/22/2018,19:00:08,2.41
8/22/2018,19:00:13,2.41
8/22/2018,19:00:18,2.41
8/22/2018,19:00:23,2.41
8/22/2018,19:00:28,2.41
8/22/2018,19:00:33,2.41
8/22/2018,19:00:38,2.41
8/22/2018,19:00:43,2.41
8/22/2018,19:00:48,2.41
8/22/2018,19:00:53,2.41
8/22/2018,19:00:58,2.41
8/22/2018,19:01:03,2.41
8/22/2018,19:01:08,2.41
8/22/2018,19:01:13,2.41
8/22/2018,19:01:18,2.41
8/22/2018,19:01:23,2.41
8/22/2018,19:01:28,2.41
8/22/2018,19:01:33,2.41
8/22/2018,19:01:38,2.41
8/22/2018,19:01:43,2.41
8/22/2018,19:01:48,2.41
8/22/2018,19:01:53,2.41
8/22/2018,19:01:58,2.41
8/22/2018,19:02:03,2.41
8/22/2018,19:02:08,2.41
8/22/2018,19:02:13,2.41
8/22/2018,19:02:18,2.41
8/22/2018,19:02:23,2.41
8/22/2018,19:02:28,2.41
8/22/2018,19:02:33,2.41
8/22/2018,19:02:38,2.41
8/22/2018,19:02:43,2.41
8/22/2018,19:02:48,2.41
8/22/2018,19:02:53,2.41
8/22/2018,19:02:58,2.41
8/22/2018,19:03:03,2.41
8/22/2018,19:03:08,2.41
8/22/2018,19:03:13,2.41
8/22/2018,19:03:18,2.41
8/22/2018,19:03:23,2.41
8/22/2018,19:03:28,2.41
8/22/2018,19:03:33,2.41
8/22/2018,19:03:38,2.41
8/22/2018,19:03:43,2.41
8/22/2018,19:03:48,2.41
8/22/2018,19:03:53,2.41
8/22/2018,19:03:58,2.41
8/22/2018,19:04:03,2.41
8/22/2018,19:04:08,2.41
8/22/2018,19:04:13,2.41
8/22/2018,19:04:18,2.41
8/22/2018,19:04:23,2.41
8/22/2018,19:04:28,2.41
8/22/2018,19:04:33,2.41
8/22/2018,19:04:38,2.41
8/22/2018,19:04:43,2.41
8/22/2018,19:04:48,2.41
8/22/2018,19:04:53,2.41
8/22/2018,19:04:58,2.41
8/22/2018,19:05:03,2.41
8/22/2018,19:05:08,2.41
8/22/2018,19:05:13,2.41
8/22/2018,19:05:18,2.41
8/22/2018,19:05:23,2.41
8/22/2018,19:05:28,2.41
8/22/2018,19:05:33,2.41
8/22/2018,19:05:38,2.41
8/22/2018,19:05:43,2.41
8/22/2018,19:05:48,2.41
8/22/2018,19:05:53,2.41
8/22/2018,19:05:58,2.41
8/22/2018,19:06:03,2.41
8/22/2018,19:06:08,2.41
8/22/2018,19:06:13,2.41
8/22/2018,19:06:18,2.41
8/22/2018,19:06:23,2.41
8/22/2018,19:06:28,2.41
8/22/2018,19:06:33,2.41
8/22/2018,19:06:38,2.41
8/22/2018,19:06:43,2.41
8/22/2018,19:06:48,2.41
8/22/2018,19:06:53,2.41
8/22/2018,19:06:58,2.41
8/22/2018,19:07:03,2.41
8/22/2018,19:07:08,2.41
8/22/2018,19:07:13,2.41
8/22/2018,19:07:18,2.41
8/22/2018,19:07:23,2.41
8/22/2018,19:07:28,2.41
8/22/2018,19:07:33,2.41
8/22/2018,19:07:38,2.41
8/22/2018,19:07:43,2.41
8/22/2018,19:07:48,2.41
8/22/2018,19:07:53,2.41
8/22/2018,19:07:58,2.41
8/22/2018,19:08:03,2.41
8/22/2018,19:08:08,2.41
8/22/2018,19:08:13,2.41
8/22/2018,19:08:18,2.41
8/22/2018,19:08:23,2.41
8/22/2018,19:08:28,2.41
8/22/2018,19:08:33,2.41
8/22/2018,19:08:38,2.41
8/22/2018,19:08:43,2.41
8/22/2018,19:08:48,2.41
8/22/2018,19:08:53,2.41
8/22/2018,19:08:58,2.41
8/22/2018,19:09:03,2.41
8/22/2018,19:09:08,2.41
8/22/2018,19:09:13,2.41
8/22/2018,19:09:18,2.41
8/22/2018,19:09:23,2.41
8/22/2018,19:09:28,2.41
8/22/2018,19:09:33,2.41
8/22/2018,19:09:38,2.41
8/22/2018,19:09:43,2.41
8/22/2018,19:09:48,2.41
8/22/2018,19:09:53,2.41
8/22/2018,19:09:58,2.41
8/22/2018,19:10:03,2.41
8/22/2018,19:10:08,2.41
8/22/2018,19:10:13,2.41
8/22/2018,19:10:18,2.41
8/22/2018,19:10:23,2.41
8/22/2018,19:10:28,2.41
8/22/2018,19:10:33,2.41
8/22/2018,19:10:38,2.41
8/22/2018,19:10:43,2.41
8/22/2018,19:10:48,2.41
8/22/2018,19:10:53,2.41
8/22/2018,19:10:58,2.41
8/22/2018,19:11:03,2.41
8/22/2018,19:11:09,2.41
8/22/2018,19:11:14,2.41
8/22/2018,19:11:19,2.41
8/22/2018,19:11:24,2.41
8/22/2018,19:11:29,2.41
8/22/2018,19:11:34,2.41
8/22/2018,19:11:39,2.41
8/22/2018,19:11:44,2.41
8/22/2018,19:11:49,2.41
8/22/2018,19:11:54,2.41
8/22/2018,19:11:59,2.41
8/22/2018,19:12:04,2.41
8/22/2018,19:12:09,2.41
8/22/2018,19:12:14,2.41
8/22/2018,19:12:19,2.41
8/22/2018,19:12:24,2.41
8/22/2018,19:12:29,2.41
8/22/2018,19:12:34,2.41
8/22/2018,19:12:39,2.41
8/22/2018,19:12:44,2.41
8/22/2018,19:12:49,2.41
8/22/2018,19:12:54,2.41
8/22/2018,19:12:59,2.41
8/22/2018,19:13:04,2.41
8/22/2018,19:13:09,2.41
8/22/2018,19:13:14,2.41
8/22/2018,19:13:19,2.41
8/22/2018,19:13:24,2.41
8/22/2018,19:13:29,2.41
8/22/2018,19:13:34,2.41
8/22/2018,19:13:39,2.41
8/22/2018,19:13:44,2.41
8/22/2018,19:13:49,2.41
8/22/2018,19:13:54,2.41
8/22/2018,19:13:59,2.41
8/22/2018,19:14:04,2.41
8/22/2018,19:14:09,2.41
8/22/2018,19:14:14,2.41
8/22/2018,19:14:19,2.41
8/22/2018,19:14:24,2.41
8/22/2018,19:14:29,2.41
8/22/2018,19:14:34,2.41
8/22/2018,19:14:39,2.41
8/22/2018,19:14:44,2.41
8/22/2018,19:14:49,2.41
8/22/2018,19:14:54,2.41
8/22/2018,19:14:59,2.41
8/22/2018,19:15:04,2.41
8/22/2018,19:15:09,2.41
8/22/2018,19:15:14,2.41
8/22/2018,19:15:19,2.41
8/22/2018,19:15:24,2.41
8/22/2018,19:15:29,2.41
8/22/2018,19:15:34,2.41
8/22/2018,19:15:39,2.41
8/22/2018,19:15:44,2.41
8/22/2018,19:15:49,2.41
8/22/2018,19:15:54,2.41
8/22/2018,19:15:59,2.41
8/22/2018,19:16:04,2.41
8/22/2018,19:16:09,2.41
8/22/2018,19:16:14,2.41
8/22/2018,19:16:19,2.41
8/22/2018,19:16:24,2.41
8/22/2018,19:16:29,2.41
8/22/2018,19:16:34,2.41
8/22/2018,19:16:39,2.41
8/22/2018,19:16:44,2.41
8/22/2018,19:16:49,2.41
8/22/2018,19:16:54,2.41
8/22/2018,19:16:59,2.41
8/22/2018,19:17:04,2.41
8/22/2018,19:17:09,2.41
8/22/2018,19:17:14,2.41
8/22/2018,19:17:19,2.41
8/22/2018,19:17:24,2.41
8/22/2018,19:17:29,2.41
8/22/2018,19:17:34,2.41
8/22/2018,19:17:39,2.41
8/22/2018,19:17:44,2.41
8/22/2018,19:17:49,2.41
8/22/2018,19:17:54,2.41
8/22/2018,19:17:59,2.41
8/22/2018,19:18:04,2.41
8/22/2018,19:18:09,2.41
8/22/2018,19:18:14,2.41
8/22/2018,19:18:19,2.41
8/22/2018,19:18:24,2.41
8/22/2018,19:18:29,2.41
8/22/2018,19:18:34,2.41
8/22/2018,19:18:39,2.41
8/22/2018,19:18:44,2.41
8/22/2018,19:18:49,2.41
8/22/2018,19:18:54,2.41
8/22/2018,19:18:59,2.41
8/22/2018,19:19:04,2.41
8/22/2018,19:19:09,2.41
8/22/2018,19:19:14,2.41
8/22/2018,19:19:19,2.41
8/22/2018,19:19:24,2.41
8/22/2018,19:19:29,2.41
8/22/2018,19:19:34,2.41
8/22/2018,19:19:39,2.41
8/22/2018,19:19:44,2.41
8/22/2018,19:19:49,2.41
8/22/2018,19:19:54,2.41
8/22/2018,19:19:59,2.41
8/22/2018,19:20:04,2.41
8/22/2018,19:20:09,2.41
8/22/2018,19:20:14,2.41
8/22/2018,19:20:19,2.41
8/22/2018,19:20:24,2.41
8/22/2018,19:20:29,2.41
8/22/2018,19:20:34,2.41
8/22/2018,19:20:39,2.41
8/22/2018,19:20:44,2.41
8/22/2018,19:20:49,2.41
8/22/2018,19:20:54,2.41
8/22/2018,19:20:59,2.41
8/22/2018,19:21:04,2.41
8/22/2018,19:21:09,2.41
8/22/2018,19:21:14,2.41
8/22/2018,19:21:19,2.41
8/22/2018,19:21:24,2.41
8/22/2018,19:21:29,2.41
8/22/2018,19:21:34,2.41
8/22/2018,19:21:39,2.41
8/22/2018,19:21:44,2.41
8/22/2018,19:21:49,2.41
8/22/2018,19:21:54,2.41
8/22/2018,19:21:59,2.41
8/22/2018,19:22:04,2.41
8/22/2018,19:22:09,2.41
8/22/2018,19:22:14,2.41
8/22/2018,19:22:19,2.41
8/22/2018,19:22:24,2.41
8/22/2018,19:22:29,2.41
8/22/2018,19:22:34,2.41
8/22/2018,19:22:39,2.41
8/22/2018,19:22:44,2.41
8/22/2018,19:22:49,2.41
8/22/2018,19:22:54,2.41
8/22/2018,19:22:59,2.41
8/22/2018,19:23:04,2.41
8/22/2018,19:23:09,2.41
8/22/2018,19:23:14,2.41
8/22/2018,19:23:19,2.41
8/22/2018,19:23:24,2.41
8/22/2018,19:23:29,2.41
8/22/2018,19:23:34,2.41
8/22/2018,19:23:39,2.41
8/22/2018,19:23:44,2.41
8/22/2018,19:23:49,2.41
8/22/2018,19:23:54,2.41
8/22/2018,19:23:59,2.41
8/22/2018,19:24:04,2.41
8/22/2018,19:24:09,2.41
8/22/2018,19:24:14,2.41
8/22/2018,19:24:19,2.41
8/22/2018,19:24:24,2.41
8/22/2018,19:24:29,2.41
8/22/2018,19:24:34,2.41
8/22/2018,19:24:39,2.41
8/22/2018,19:24:44,2.41
8/22/2018,19:24:49,2.41
8/22/2018,19:24:54,2.41
8/22/2018,19:24:59,2.41
8/22/2018,19:25:04,2.41
8/22/2018,19:25:09,2.41
8/22/2018,19:25:14,2.41
8/22/2018,19:25:19,2.41
8/22/2018,19:25:24,2.41
8/22/2018,19:25:29,2.41
8/22/2018,19:25:34,2.41
8/22/2018,19:25:39,2.41
8/22/2018,19:25:44,2.41
8/22/2018,19:25:49,2.41
8/22/2018,19:25:54,2.41
8/22/2018,19:25:59,2.41
8/22/2018,19:26:04,2.41
8/22/2018,19:26:09,2.41
8/22/2018,19:26:14,2.41
8/22/2018,19:26:19,2.41
8/22/2018,19:26:24,2.41
8/22/2018,19:26:29,2.41
8/22/2018,19:26:34,2.41
8/22/2018,19:26:39,2.41
8/22/2018,19:26:44,2.41
8/22/2018,19:26:49,2.41
8/22/2018,19:26:54,2.41
8/22/2018,19:26:59,2.41
8/22/2018,19:27:04,2.41
8/22/2018,19:27:09,2.41
8/22/2018,19:27:14,2.41
8/22/2018,19:27:19,2.41
8/22/2018,19:27:24,2.41
8/22/2018,19:27:29,2.41
8/22/2018,19:27:34,2.41
8/22/2018,19:27:39,2.41
8/22/2018,19:27:44,2.41
8/22/2018,19:27:49,2.41
8/22/2018,19:27:54,2.41
8/22/2018,19:27:59,2.41
8/22/2018,19:28:04,2.41
8/22/2018,19:28:09,2.41
8/22/2018,19:28:14,2.41
8/22/2018,19:28:19,2.41
8/22/2018,19:28:24,2.41
8/22/2018,19:28:29,2.41
8/22/2018,19:28:34,2.41
8/22/2018,19:28:39,2.41
8/22/2018,19:28:44,2.41
8/22/2018,19:28:49,2.41
8/22/2018,19:28:54,2.41
8/22/2018,19:28:59,2.41
8/22/2018,19:29:04,2.41
8/22/2018,19:29:09,2.41
8/22/2018,19:29:14,2.41
8/22/2018,19:29:19,2.41
8/22/2018,19:29:24,2.41
8/22/2018,19:29:29,2.41
8/22/2018,19:29:34,2.41
8/22/2018,19:29:39,2.41
8/22/2018,19:29:44,2.41
8/22/2018,19:29:49,2.41
8/22/2018,19:29:54,2.41
8/22/2018,19:29:59,2.41
8/22/2018,19:30:04,2.41
8/22/2018,19:30:09,2.41
8/22/2018,19:30:14,2.41
8/22/2018,19:30:19,2.41
8/22/2018,19:30:24,2.41
8/22/2018,19:30:29,2.41
8/22/2018,19:30:34,2.41
8/22/2018,19:30:39,2.41
8/22/2018,19:30:44,2.41
8/22/2018,19:30:49,2.41
8/22/2018,19:30:54,2.41
8/22/2018,19:30:59,2.41
8/22/2018,19:31:04,2.41
8/22/2018,19:31:09,2.41
8/22/2018,19:31:14,2.41
8/22/2018,19:31:19,2.41
8/22/2018,19:31:24,2.41
8/22/2018,19:31:29,2.41
8/22/2018,19:31:34,2.41
8/22/2018,19:31:39,2.41
8/22/2018,19:31:44,2.41
8/22/2018,19:31:49,2.41
8/22/2018,19:31:54,2.41
8/22/2018,19:31:59,2.41
8/22/2018,19:32:04,2.41
8/22/2018,19:32:09,2.41
8/22/2018,19:32:14,2.41
8/22/2018,19:32:19,2.41
8/22/2018,19:32:24,2.41
8/22/2018,19:32:29,2.41
8/22/2018,19:32:34,2.41
8/22/2018,19:32:39,2.41
8/22/2018,19:32:44,2.41
8/22/2018,19:32:49,2.41
8/22/2018,19:32:54,2.41
8/22/2018,19:32:59,2.41
8/22/2018,19:33:04,2.41
8/22/2018,19:33:09,2.41
8/22/2018,19:33:14,2.4
8/22/2018,19:33:19,2.41
8/22/2018,19:33:24,2.41
8/22/2018,19:33:29,2.41
8/22/2018,19:33:34,2.41
8/22/2018,19:33:39,2.41
8/22/2018,19:33:44,2.41
8/22/2018,19:33:49,2.41
8/22/2018,19:33:54,2.41
8/22/2018,19:33:59,2.41
8/22/2018,19:34:04,2.41
8/22/2018,19:34:09,2.41
8/22/2018,19:34:14,2.41
8/22/2018,19:34:19,2.41
8/22/2018,19:34:24,2.41
8/22/2018,19:34:29,2.41
8/22/2018,19:34:34,2.41
8/22/2018,19:34:39,2.4
8/22/2018,19:34:44,2.41
8/22/2018,19:34:49,2.41
8/22/2018,19:34:54,2.41
8/22/2018,19:34:59,2.41
8/22/2018,19:35:04,2.41
8/22/2018,19:35:09,2.41
8/22/2018,19:35:14,2.41
8/22/2018,19:35:19,2.41
8/22/2018,19:35:24,2.41
8/22/2018,19:35:29,2.41
8/22/2018,19:35:34,2.4
8/22/2018,19:35:39,2.4
8/22/2018,19:35:44,2.41
8/22/2018,19:35:49,2.41
8/22/2018,19:35:54,2.41
8/22/2018,19:35:59,2.41
8/22/2018,19:36:04,2.41
8/22/2018,19:36:09,2.4
8/22/2018,19:36:14,2.41
8/22/2018,19:36:19,2.4
8/22/2018,19:36:24,2.4
8/22/2018,19:36:29,2.41
8/22/2018,19:36:34,2.41
8/22/2018,19:36:39,2.41
8/22/2018,19:36:44,2.41
8/22/2018,19:36:49,2.41
8/22/2018,19:36:54,2.4
8/22/2018,19:36:59,2.41
8/22/2018,19:37:04,2.4
8/22/2018,19:37:09,2.41
8/22/2018,19:37:14,2.41
8/22/2018,19:37:19,2.41
8/22/2018,19:37:24,2.41
8/22/2018,19:37:29,2.41
8/22/2018,19:37:34,2.41
8/22/2018,19:37:39,2.4
8/22/2018,19:37:44,2.41
8/22/2018,19:37:49,2.4
8/22/2018,19:37:54,2.41
8/22/2018,19:37:59,2.41
8/22/2018,19:38:04,2.41
8/22/2018,19:38:09,2.41
8/22/2018,19:38:14,2.4
8/22/2018,19:38:19,2.41
8/22/2018,19:38:24,2.41
8/22/2018,19:38:29,2.4
8/22/2018,19:38:34,2.4
8/22/2018,19:38:39,2.4
8/22/2018,19:38:44,2.41
8/22/2018,19:38:49,2.4
8/22/2018,19:38:54,2.4
8/22/2018,19:38:59,2.41
8/22/2018,19:39:04,2.41
8/22/2018,19:39:09,2.4
8/22/2018,19:39:14,2.41
8/22/2018,19:39:19,2.4
8/22/2018,19:39:24,2.4
8/22/2018,19:39:29,2.4
8/22/2018,19:39:34,2.4
8/22/2018,19:39:39,2.4
8/22/2018,19:39:44,2.4
8/22/2018,19:39:49,2.41
8/22/2018,19:39:54,2.4
8/22/2018,19:39:59,2.4
8/22/2018,19:40:04,2.4
8/22/2018,19:40:09,2.41
8/22/2018,19:40:14,2.4
8/22/2018,19:40:19,2.4
8/22/2018,19:40:24,2.4
8/22/2018,19:40:29,2.4
8/22/2018,19:40:34,2.4
8/22/2018,19:40:39,2.4
8/22/2018,19:40:44,2.4
8/22/2018,19:40:49,2.4
8/22/2018,19:40:54,2.4
8/22/2018,19:40:59,2.4
8/22/2018,19:41:04,2.4
8/22/2018,19:41:09,2.4
8/22/2018,19:41:14,2.4
8/22/2018,19:41:19,2.4
8/22/2018,19:41:24,2.4
8/22/2018,19:41:29,2.41
8/22/2018,19:41:34,2.4
8/22/2018,19:41:39,2.41
8/22/2018,19:41:44,2.4
8/22/2018,19:41:49,2.4
8/22/2018,19:41:54,2.4
8/22/2018,19:41:59,2.4
8/22/2018,19:42:04,2.4
8/22/2018,19:42:09,2.4
8/22/2018,19:42:14,2.4
8/22/2018,19:42:19,2.4
8/22/2018,19:42:24,2.4
8/22/2018,19:42:29,2.4
8/22/2018,19:42:34,2.4
8/22/2018,19:42:39,2.4
8/22/2018,19:42:44,2.4
8/22/2018,19:42:49,2.4
8/22/2018,19:42:54,2.4
8/22/2018,19:42:59,2.4
8/22/2018,19:43:04,2.4
8/22/2018,19:43:09,2.4
8/22/2018,19:43:14,2.4
8/22/2018,19:43:19,2.4
8/22/2018,19:43:24,2.4
8/22/2018,19:43:29,2.4
8/22/2018,19:43:34,2.4
8/22/2018,19:43:39,2.4
8/22/2018,19:43:44,2.4
8/22/2018,19:43:49,2.4
8/22/2018,19:43:54,2.4
8/22/2018,19:43:59,2.4
8/22/2018,19:44:04,2.4
8/22/2018,19:44:09,2.4
8/22/2018,19:44:14,2.4
8/22/2018,19:44:19,2.4
8/22/2018,19:44:24,2.4
8/22/2018,19:44:29,2.4
8/22/2018,19:44:34,2.4
8/22/2018,19:44:39,2.4
8/22/2018,19:44:44,2.4
8/22/2018,19:44:49,2.4
8/22/2018,19:44:54,2.4
8/22/2018,19:44:59,2.4
8/22/2018,19:45:04,2.4
8/22/2018,19:45:09,2.4
8/22/2018,19:45:14,2.4
8/22/2018,19:45:19,2.4
8/22/2018,19:45:24,2.4
8/22/2018,19:45:29,2.4
8/22/2018,19:45:34,2.4
8/22/2018,19:45:39,2.4
8/22/2018,19:45:44,2.4
8/22/2018,19:45:49,2.4
8/22/2018,19:45:54,2.4
8/22/2018,19:45:59,2.4
8/22/2018,19:46:04,2.4
8/22/2018,19:46:09,2.4
8/22/2018,19:46:14,2.4
8/22/2018,19:46:19,2.4
8/22/2018,19:46:24,2.4
8/22/2018,19:46:29,2.4
8/22/2018,19:46:34,2.4
8/22/2018,19:46:39,2.4
8/22/2018,19:46:44,2.4
8/22/2018,19:46:49,2.4
8/22/2018,19:46:54,2.4
8/22/2018,19:46:59,2.4
8/22/2018,19:47:04,2.4
8/22/2018,19:47:09,2.4
8/22/2018,19:47:14,2.4
8/22/2018,19:47:19,2.4
8/22/2018,19:47:24,2.4
8/22/2018,19:47:29,2.4
8/22/2018,19:47:34,2.4
8/22/2018,19:47:39,2.4
8/22/2018,19:47:44,2.4
8/22/2018,19:47:49,2.4
8/22/2018,19:47:54,2.4
8/22/2018,19:47:59,2.4
8/22/2018,19:48:04,2.4
8/22/2018,19:48:09,2.4
8/22/2018,19:48:14,2.4
8/22/2018,19:48:19,2.4
8/22/2018,19:48:24,2.4
8/22/2018,19:48:29,2.4
8/22/2018,19:48:34,2.4
8/22/2018,19:48:39,2.4
8/22/2018,19:48:44,2.4
8/22/2018,19:48:49,2.4
8/22/2018,19:48:54,2.4
8/22/2018,19:48:59,2.4
8/22/2018,19:49:04,2.4
8/22/2018,19:49:09,2.4
8/22/2018,19:49:14,2.4
8/22/2018,19:49:19,2.4
8/22/2018,19:49:24,2.4
8/22/2018,19:49:29,2.4
8/22/2018,19:49:34,2.4
8/22/2018,19:49:39,2.4
8/22/2018,19:49:44,2.4
8/22/2018,19:49:49,2.4
8/22/2018,19:49:54,2.4
8/22/2018,19:49:59,2.4
8/22/2018,19:50:04,2.4
8/22/2018,19:50:09,2.4
8/22/2018,19:50:14,2.4
8/22/2018,19:50:19,2.4
8/22/2018,19:50:24,2.4
8/22/2018,19:50:29,2.4
8/22/2018,19:50:34,2.4
8/22/2018,19:50:39,2.4
8/22/2018,19:50:44,2.4
8/22/2018,19:50:49,2.4
8/22/2018,19:50:54,2.4
8/22/2018,19:50:59,2.4
8/22/2018,19:51:04,2.4
8/22/2018,19:51:09,2.4
8/22/2018,19:51:14,2.4
8/22/2018,19:51:19,2.4
8/22/2018,19:51:24,2.4
8/22/2018,19:51:29,2.4
8/22/2018,19:51:34,2.4
8/22/2018,19:51:39,2.4
8/22/2018,19:51:44,2.4
8/22/2018,19:51:49,2.4
8/22/2018,19:51:54,2.4
8/22/2018,19:51:59,2.4
8/22/2018,19:52:04,2.4
8/22/2018,19:52:09,2.4
8/22/2018,19:52:14,2.4
8/22/2018,19:52:19,2.4
8/22/2018,19:52:24,2.4
8/22/2018,19:52:29,2.4
8/22/2018,19:52:34,2.4
8/22/2018,19:52:39,2.4
8/22/2018,19:52:44,2.4
8/22/2018,19:52:49,2.4
8/22/2018,19:52:54,2.4
8/22/2018,19:52:59,2.4
8/22/2018,19:53:04,2.4
8/22/2018,19:53:09,2.4
8/22/2018,19:53:14,2.4
8/22/2018,19:53:19,2.4
8/22/2018,19:53:24,2.4
8/22/2018,19:53:29,2.4
8/22/2018,19:53:34,2.4
8/22/2018,19:53:39,2.4
8/22/2018,19:53:44,2.4
8/22/2018,19:53:49,2.4
8/22/2018,19:53:54,2.4
8/22/2018,19:53:59,2.4
8/22/2018,19:54:04,2.4
8/22/2018,19:54:09,2.4
8/22/2018,19:54:14,2.4
8/22/2018,19:54:19,2.4
8/22/2018,19:54:24,2.4
8/22/2018,19:54:29,2.4
8/22/2018,19:54:34,2.4
8/22/2018,19:54:39,2.4
8/22/2018,19:54:44,2.4
8/22/2018,19:54:49,2.4
8/22/2018,19:54:54,2.4
8/22/2018,19:54:59,2.4
8/22/2018,19:55:04,2.4
8/22/2018,19:55:09,2.4
8/22/2018,19:55:14,2.4
8/22/2018,19:55:19,2.4
8/22/2018,19:55:24,2.4
8/22/2018,19:55:29,2.4
8/22/2018,19:55:34,2.4
8/22/2018,19:55:39,2.4
8/22/2018,19:55:44,2.4
8/22/2018,19:55:49,2.4
8/22/2018,19:55:54,2.4
8/22/2018,19:55:59,2.4
8/22/2018,19:56:04,2.4
8/22/2018,19:56:09,2.4
8/22/2018,19:56:14,2.4
8/22/2018,19:56:19,2.4
8/22/2018,19:56:24,2.4
8/22/2018,19:56:29,2.4
8/22/2018,19:56:34,2.4
8/22/2018,19:56:39,2.4
8/22/2018,19:56:44,2.4
8/22/2018,19:56:49,2.4
8/22/2018,19:56:54,2.4
8/22/2018,19:56:59,2.4
8/22/2018,19:57:04,2.4
8/22/2018,19:57:09,2.4
8/22/2018,19:57:14,2.4
8/22/2018,19:57:19,2.4
8/22/2018,19:57:24,2.4
8/22/2018,19:57:29,2.4
8/22/2018,19:57:34,2.4
8/22/2018,19:57:39,2.4
8/22/2018,19:57:44,2.4
8/22/2018,19:57:49,2.4
8/22/2018,19:57:54,2.4
8/22/2018,19:57:59,2.4
8/22/2018,19:58:04,2.4
8/22/2018,19:58:09,2.4
8/22/2018,19:58:14,2.4
8/22/2018,19:58:19,2.4
8/22/2018,19:58:24,2.4
8/22/2018,19:58:29,2.4
8/22/2018,19:58:34,2.4
8/22/2018,19:58:39,2.4
8/22/2018,19:58:44,2.4
8/22/2018,19:58:49,2.4
8/22/2018,19:58:54,2.4
8/22/2018,19:58:59,2.4
8/22/2018,19:59:04,2.4
8/22/2018,19:59:09,2.4
8/22/2018,19:59:14,2.4
8/22/2018,19:59:19,2.4
8/22/2018,19:59:24,2.4
8/22/2018,19:59:29,2.4
8/22/2018,19:59:34,2.4
8/22/2018,19:59:39,2.4
8/22/2018,19:59:44,2.4
8/22/2018,19:59:49,2.4
8/22/2018,19:59:54,2.4
8/22/2018,19:59:59,2.4
8/22/2018,20:00:04,2.4
8/22/2018,20:00:09,2.4
8/22/2018,20:00:14,2.4
8/22/2018,20:00:19,2.4
8/22/2018,20:00:24,2.4
8/22/2018,20:00:29,2.4
8/22/2018,20:00:34,2.4
8/22/2018,20:00:39,2.4
8/22/2018,20:00:44,2.4
8/22/2018,20:00:49,2.4
8/22/2018,20:00:54,2.4
8/22/2018,20:00:59,2.4
8/22/2018,20:01:04,2.4
8/22/2018,20:01:09,2.4
8/22/2018,20:01:14,2.4
8/22/2018,20:01:19,2.4
8/22/2018,20:01:24,2.4
8/22/2018,20:01:29,2.4
8/22/2018,20:01:34,2.4
8/22/2018,20:01:39,2.4
8/22/2018,20:01:44,2.4
8/22/2018,20:01:49,2.4
8/22/2018,20:01:54,2.4
8/22/2018,20:01:59,2.4
8/22/2018,20:02:04,2.4
8/22/2018,20:02:09,2.4
8/22/2018,20:02:14,2.4
8/22/2018,20:02:19,2.4
8/22/2018,20:02:24,2.4
8/22/2018,20:02:29,2.4
8/22/2018,20:02:34,2.4
8/22/2018,20:02:39,2.4
8/22/2018,20:02:44,2.4
8/22/2018,20:02:49,2.4
8/22/2018,20:02:54,2.4
8/22/2018,20:02:59,2.4
8/22/2018,20:03:04,2.4
8/22/2018,20:03:09,2.4
8/22/2018,20:03:14,2.4
8/22/2018,20:03:19,2.4
8/22/2018,20:03:24,2.4
8/22/2018,20:03:29,2.4
8/22/2018,20:03:34,2.4
8/22/2018,20:03:39,2.4
8/22/2018,20:03:44,2.4
8/22/2018,20:03:49,2.4
8/22/2018,20:03:54,2.4
8/22/2018,20:03:59,2.4
8/22/2018,20:04:04,2.4
8/22/2018,20:04:09,2.4
8/22/2018,20:04:14,2.4
8/22/2018,20:04:19,2.4
8/22/2018,20:04:24,2.4
8/22/2018,20:04:29,2.4
8/22/2018,20:04:34,2.4
8/22/2018,20:04:39,2.4
8/22/2018,20:04:44,2.4
8/22/2018,20:04:49,2.4
8/22/2018,20:04:54,2.4
8/22/2018,20:04:59,2.4
8/22/2018,20:05:04,2.4
8/22/2018,20:05:09,2.4
8/22/2018,20:05:14,2.4
8/22/2018,20:05:19,2.4
8/22/2018,20:05:24,2.4
8/22/2018,20:05:29,2.4
8/22/2018,20:05:34,2.4
8/22/2018,20:05:39,2.4
8/22/2018,20:05:44,2.4
8/22/2018,20:05:49,2.4
8/22/2018,20:05:54,2.4
8/22/2018,20:05:59,2.4
8/22/2018,20:06:04,2.4
8/22/2018,20:06:09,2.4
8/22/2018,20:06:14,2.4
8/22/2018,20:06:19,2.4
8/22/2018,20:06:24,2.4
8/22/2018,20:06:29,2.4
8/22/2018,20:06:35,2.4
8/22/2018,20:06:40,2.4
8/22/2018,20:06:45,2.4
8/22/2018,20:06:50,2.4
8/22/2018,20:06:55,2.4
8/22/2018,20:07:00,2.4
8/22/2018,20:07:05,2.4
8/22/2018,20:07:10,2.4
8/22/2018,20:07:15,2.4
8/22/2018,20:07:20,2.4
8/22/2018,20:07:25,2.4
8/22/2018,20:07:30,2.4
8/22/2018,20:07:35,2.4
8/22/2018,20:07:40,2.4
8/22/2018,20:07:45,2.4
8/22/2018,20:07:50,2.4
8/22/2018,20:07:55,2.4
8/22/2018,20:08:00,2.4
8/22/2018,20:08:05,2.4
8/22/2018,20:08:10,2.4
8/22/2018,20:08:15,2.4
8/22/2018,20:08:20,2.4
8/22/2018,20:08:25,2.4
8/22/2018,20:08:30,2.4
8/22/2018,20:08:35,2.39
