id,timestamp,parameterValue,parameterUnits
64403947,08/16/2018 01:00,761.8,mmHg
64404360,08/16/2018 01:15,761.8,mmHg
64404689,08/16/2018 01:15,761.8,mmHg
64404690,08/16/2018 01:30,761.8,mmHg
64405213,08/16/2018 01:45,761.8,mmHg
64404935,08/16/2018 01:45,761.8,mmHg
64405214,08/16/2018 02:00,762.1,mmHg
64407832,08/16/2018 02:15,762.1,mmHg
64407833,08/16/2018 02:30,762.1,mmHg
64407834,08/16/2018 02:45,762.1,mmHg
64407835,08/16/2018 03:00,762.2,mmHg
64407836,08/16/2018 03:15,762.2,mmHg
64407837,08/16/2018 03:30,762.2,mmHg
64407838,08/16/2018 03:45,762.2,mmHg
64407839,08/16/2018 04:00,762.5,mmHg
64407840,08/16/2018 04:15,762.5,mmHg
64407841,08/16/2018 04:30,762.5,mmHg
64407842,08/16/2018 04:45,762.5,mmHg
64408525,08/16/2018 05:00,762.6,mmHg
64408247,08/16/2018 05:00,762.6,mmHg
64408526,08/16/2018 05:15,762.6,mmHg
64409056,08/16/2018 05:30,762.6,mmHg
64408778,08/16/2018 05:30,762.6,mmHg
64409057,08/16/2018 05:45,762.6,mmHg
64409618,08/16/2018 06:00,762.8,mmHg
64410786,08/16/2018 06:00,762.8,mmHg
64411819,08/16/2018 06:00,762.8,mmHg
64410082,08/16/2018 06:00,762.8,mmHg
64409871,08/16/2018 06:00,762.8,mmHg
64409353,08/16/2018 06:00,762.8,mmHg
64411038,08/16/2018 06:00,762.8,mmHg
64410525,08/16/2018 06:00,762.8,mmHg
64411381,08/16/2018 06:00,762.8,mmHg
64410366,08/16/2018 06:00,762.8,mmHg
64411508,08/16/2018 06:00,762.8,mmHg
64412021,08/16/2018 06:00,762.8,mmHg
64412022,08/16/2018 06:15,762.8,mmHg
64412023,08/16/2018 06:30,762.8,mmHg
64412024,08/16/2018 06:45,762.8,mmHg
64412025,08/16/2018 07:00,763,mmHg
64412026,08/16/2018 07:15,763,mmHg
64412027,08/16/2018 07:30,763,mmHg
64412028,08/16/2018 07:45,763,mmHg
64412029,08/16/2018 08:00,763.8,mmHg
64412030,08/16/2018 08:15,763.8,mmHg
64412031,08/16/2018 08:30,763.8,mmHg
64412032,08/16/2018 08:45,763.8,mmHg
64412732,08/16/2018 09:00,764.1,mmHg
64412479,08/16/2018 09:00,764.1,mmHg
64412733,08/16/2018 09:15,764.1,mmHg
64415143,08/16/2018 09:30,764.1,mmHg
64415144,08/16/2018 09:45,764.1,mmHg
64415145,08/16/2018 10:00,764.5,mmHg
64415146,08/16/2018 10:15,764.5,mmHg
64415147,08/16/2018 10:30,764.5,mmHg
64415148,08/16/2018 10:45,764.5,mmHg
64415149,08/16/2018 11:00,764.6,mmHg
64415150,08/16/2018 11:15,764.6,mmHg
64415151,08/16/2018 11:30,764.6,mmHg
64415152,08/16/2018 11:45,764.6,mmHg
64415723,08/16/2018 12:00,764.7,mmHg
64415557,08/16/2018 12:00,764.7,mmHg
64415724,08/16/2018 12:15,764.7,mmHg
64416211,08/16/2018 12:30,764.7,mmHg
64416045,08/16/2018 12:30,764.7,mmHg
64416212,08/16/2018 12:45,764.7,mmHg
64419707,08/16/2018 13:00,764.6,mmHg
64419708,08/16/2018 13:15,764.6,mmHg
64419709,08/16/2018 13:30,764.6,mmHg
64419710,08/16/2018 13:45,764.6,mmHg
64419711,08/16/2018 14:00,764.6,mmHg
64419712,08/16/2018 14:15,764.6,mmHg
64419713,08/16/2018 14:30,764.6,mmHg
64419714,08/16/2018 14:45,764.6,mmHg
64419715,08/16/2018 15:00,764.4,mmHg
64419716,08/16/2018 15:15,764.4,mmHg
64419717,08/16/2018 15:30,764.4,mmHg
64420398,08/16/2018 15:45,764.4,mmHg
64420153,08/16/2018 15:45,764.4,mmHg
64420399,08/16/2018 16:00,764.4,mmHg
64420903,08/16/2018 16:15,764.4,mmHg
64420687,08/16/2018 16:15,764.4,mmHg
64420904,08/16/2018 16:30,764.4,mmHg
64421453,08/16/2018 16:45,764.4,mmHg
64421130,08/16/2018 16:45,764.4,mmHg
64421454,08/16/2018 17:00,764.3,mmHg
64423814,08/16/2018 17:15,764.3,mmHg
64423815,08/16/2018 17:30,764.3,mmHg
64423816,08/16/2018 17:45,764.3,mmHg
64423817,08/16/2018 18:00,763.8,mmHg
64423818,08/16/2018 18:15,763.8,mmHg
64423819,08/16/2018 18:30,763.8,mmHg
64423820,08/16/2018 18:45,763.8,mmHg
64423821,08/16/2018 19:00,763.2,mmHg
64423822,08/16/2018 19:15,763.2,mmHg
64423823,08/16/2018 19:30,763.2,mmHg
64424471,08/16/2018 19:45,763.2,mmHg
64424203,08/16/2018 19:45,763.2,mmHg
64424472,08/16/2018 20:00,763.3,mmHg
64425226,08/16/2018 20:15,763.3,mmHg
64424698,08/16/2018 20:15,763.3,mmHg
64425227,08/16/2018 20:30,763.3,mmHg
64428057,08/16/2018 20:45,763.3,mmHg
64428058,08/16/2018 21:00,763.4,mmHg
64428059,08/16/2018 21:15,763.4,mmHg
64428060,08/16/2018 21:30,763.4,mmHg
64428061,08/16/2018 21:45,763.4,mmHg
64428062,08/16/2018 22:00,763.7,mmHg
64428063,08/16/2018 22:15,763.7,mmHg
64428064,08/16/2018 22:30,763.7,mmHg
64428065,08/16/2018 22:45,763.7,mmHg
64428066,08/16/2018 23:00,763.8,mmHg
64428067,08/16/2018 23:15,763.8,mmHg
64428068,08/16/2018 23:30,763.8,mmHg
64430842,08/16/2018 23:45,763.8,mmHg
64430843,08/17/2018 00:00,763.9,mmHg
64430844,08/17/2018 00:15,763.9,mmHg
64430845,08/17/2018 00:30,763.9,mmHg
64430846,08/17/2018 00:45,763.9,mmHg
64430847,08/17/2018 01:00,764.1,mmHg
64430848,08/17/2018 01:15,764.1,mmHg
64430849,08/17/2018 01:30,764.1,mmHg
64430850,08/17/2018 01:45,764.1,mmHg
64430851,08/17/2018 02:00,764,mmHg
64430852,08/17/2018 02:15,764,mmHg
64432209,08/17/2018 02:30,764,mmHg
64433713,08/17/2018 02:30,764,mmHg
64432655,08/17/2018 02:30,764,mmHg
64431442,08/17/2018 02:30,764,mmHg
64431938,08/17/2018 02:30,764,mmHg
64431290,08/17/2018 02:30,764,mmHg
64433509,08/17/2018 02:30,764,mmHg
64431735,08/17/2018 02:30,764,mmHg
64432895,08/17/2018 02:30,764,mmHg
64432421,08/17/2018 02:30,764,mmHg
64433714,08/17/2018 02:45,764,mmHg
64433715,08/17/2018 03:00,764.1,mmHg
64433716,08/17/2018 03:15,764.1,mmHg
64433717,08/17/2018 03:30,764.1,mmHg
64433718,08/17/2018 03:45,764.1,mmHg
64433719,08/17/2018 04:00,764.1,mmHg
64433720,08/17/2018 04:15,764.1,mmHg
64433721,08/17/2018 04:30,764.1,mmHg
64433722,08/17/2018 04:45,764.1,mmHg
64433723,08/17/2018 05:00,764.2,mmHg
64436487,08/17/2018 05:15,764.2,mmHg
64436488,08/17/2018 05:30,764.2,mmHg
64436489,08/17/2018 05:45,764.2,mmHg
64436490,08/17/2018 06:00,764.3,mmHg
64436491,08/17/2018 06:15,764.3,mmHg
64436492,08/17/2018 06:30,764.3,mmHg
64436493,08/17/2018 06:45,764.3,mmHg
64436494,08/17/2018 07:00,764.7,mmHg
64436495,08/17/2018 07:15,764.7,mmHg
64436496,08/17/2018 07:30,764.7,mmHg
64436497,08/17/2018 07:45,764.7,mmHg
64439405,08/17/2018 08:00,765,mmHg
64439406,08/17/2018 08:15,765,mmHg
64439407,08/17/2018 08:30,765,mmHg
64439408,08/17/2018 08:45,765,mmHg
64439409,08/17/2018 09:00,765.1,mmHg
64439410,08/17/2018 09:15,765.1,mmHg
64439411,08/17/2018 09:30,765.1,mmHg
64439412,08/17/2018 09:45,765.1,mmHg
64439413,08/17/2018 10:00,765.4,mmHg
64439414,08/17/2018 10:15,765.4,mmHg
64439415,08/17/2018 10:30,765.4,mmHg
64440123,08/17/2018 10:45,765.4,mmHg
64439864,08/17/2018 10:45,765.4,mmHg
64440124,08/17/2018 11:00,765.7,mmHg
64442880,08/17/2018 11:15,765.7,mmHg
64442881,08/17/2018 11:30,765.7,mmHg
64442882,08/17/2018 11:45,765.7,mmHg
64442883,08/17/2018 12:00,765.5,mmHg
64442884,08/17/2018 12:15,765.5,mmHg
64442885,08/17/2018 12:30,765.5,mmHg
64442886,08/17/2018 12:45,765.5,mmHg
64442887,08/17/2018 13:00,765.9,mmHg
64442888,08/17/2018 13:15,765.9,mmHg
64442889,08/17/2018 13:30,765.9,mmHg
64442890,08/17/2018 13:45,765.9,mmHg
64442891,08/17/2018 14:00,765.4,mmHg
64457950,08/17/2018 14:15,765.4,mmHg
64457951,08/17/2018 14:30,765.4,mmHg
64457952,08/17/2018 14:45,765.4,mmHg
64457953,08/17/2018 15:00,765.5,mmHg
64457954,08/17/2018 15:15,765.5,mmHg
64457955,08/17/2018 15:30,765.5,mmHg
64457956,08/17/2018 15:45,765.5,mmHg
64457957,08/17/2018 16:00,764.7,mmHg
64457958,08/17/2018 16:15,764.7,mmHg
64457959,08/17/2018 16:30,764.7,mmHg
64457960,08/17/2018 16:45,764.7,mmHg
64457961,08/17/2018 17:00,764.2,mmHg
64457962,08/17/2018 17:15,764.2,mmHg
64457963,08/17/2018 17:30,764.2,mmHg
64457964,08/17/2018 17:45,764.2,mmHg
64457965,08/17/2018 18:00,763.9,mmHg
64457966,08/17/2018 18:15,763.9,mmHg
64457967,08/17/2018 18:30,763.9,mmHg
64457968,08/17/2018 18:45,763.9,mmHg
64457969,08/17/2018 19:00,763.6,mmHg
64457970,08/17/2018 19:15,763.6,mmHg
64457971,08/17/2018 19:30,763.6,mmHg
64457972,08/17/2018 19:45,763.6,mmHg
64457973,08/17/2018 20:00,763.5,mmHg
64457974,08/17/2018 20:15,763.5,mmHg
64457975,08/17/2018 20:30,763.5,mmHg
64457976,08/17/2018 20:45,763.5,mmHg
64457977,08/17/2018 21:00,763.4,mmHg
64457978,08/17/2018 21:15,763.4,mmHg
64457979,08/17/2018 21:30,763.4,mmHg
64457980,08/17/2018 21:45,763.4,mmHg
64457981,08/17/2018 22:00,763.9,mmHg
64457982,08/17/2018 22:15,763.9,mmHg
64457983,08/17/2018 22:30,763.9,mmHg
64471047,08/17/2018 22:45,763.9,mmHg
64471048,08/17/2018 23:00,764.2,mmHg
64471049,08/17/2018 23:15,764.2,mmHg
64471050,08/17/2018 23:30,764.2,mmHg
64471051,08/17/2018 23:45,764.2,mmHg
64471052,08/18/2018 00:00,764.3,mmHg
64471053,08/18/2018 00:15,764.3,mmHg
64471054,08/18/2018 00:30,764.3,mmHg
64471055,08/18/2018 00:45,764.3,mmHg
64471056,08/18/2018 01:00,764.1,mmHg
64471057,08/18/2018 01:15,764.1,mmHg
64471058,08/18/2018 01:30,764.1,mmHg
64471059,08/18/2018 01:45,764.1,mmHg
64471060,08/18/2018 02:00,764.3,mmHg
64471061,08/18/2018 02:15,764.3,mmHg
64471062,08/18/2018 02:30,764.3,mmHg
64471063,08/18/2018 02:45,764.3,mmHg
64471064,08/18/2018 03:00,764.4,mmHg
64471065,08/18/2018 03:15,764.4,mmHg
64471066,08/18/2018 03:30,764.4,mmHg
64471067,08/18/2018 03:45,764.4,mmHg
64471068,08/18/2018 04:00,764.4,mmHg
64471069,08/18/2018 04:15,764.4,mmHg
64471070,08/18/2018 04:30,764.4,mmHg
64471071,08/18/2018 04:45,764.4,mmHg
64471072,08/18/2018 05:00,764.7,mmHg
64471073,08/18/2018 05:15,764.7,mmHg
64471074,08/18/2018 05:30,764.7,mmHg
64471075,08/18/2018 05:45,764.7,mmHg
64471076,08/18/2018 06:00,765.1,mmHg
64471077,08/18/2018 06:15,765.1,mmHg
64471078,08/18/2018 06:30,765.1,mmHg
64471079,08/18/2018 06:45,765.1,mmHg
64471080,08/18/2018 07:00,765.3,mmHg
64471081,08/18/2018 07:15,765.3,mmHg
64471082,08/18/2018 07:30,765.3,mmHg
64471083,08/18/2018 07:45,765.3,mmHg
64471084,08/18/2018 08:00,765.6,mmHg
64471085,08/18/2018 08:15,765.6,mmHg
64471086,08/18/2018 08:30,765.6,mmHg
64471087,08/18/2018 08:45,765.6,mmHg
64471088,08/18/2018 09:00,765.9,mmHg
64471089,08/18/2018 09:15,765.9,mmHg
64471090,08/18/2018 09:30,765.9,mmHg
64471091,08/18/2018 09:45,765.9,mmHg
64471092,08/18/2018 10:00,766,mmHg
64471093,08/18/2018 10:15,766,mmHg
64471094,08/18/2018 10:30,766,mmHg
64471095,08/18/2018 10:45,766,mmHg
64471096,08/18/2018 11:00,765.9,mmHg
64471097,08/18/2018 11:15,765.9,mmHg
64471098,08/18/2018 11:30,765.9,mmHg
64471099,08/18/2018 11:45,765.9,mmHg
64471100,08/18/2018 12:00,766,mmHg
64471101,08/18/2018 12:15,766,mmHg
64471102,08/18/2018 12:30,766,mmHg
64471103,08/18/2018 12:45,766,mmHg
64471104,08/18/2018 13:00,765.8,mmHg
64471105,08/18/2018 13:15,765.8,mmHg
64471106,08/18/2018 13:30,765.8,mmHg
64471107,08/18/2018 13:45,765.8,mmHg
64471108,08/18/2018 14:00,765.7,mmHg
64471109,08/18/2018 14:15,765.7,mmHg
64471110,08/18/2018 14:30,765.7,mmHg
64471111,08/18/2018 14:45,765.7,mmHg
64471112,08/18/2018 15:00,765.3,mmHg
64471113,08/18/2018 15:15,765.3,mmHg
64471114,08/18/2018 15:30,765.3,mmHg
64498814,08/18/2018 15:45,765.3,mmHg
64498815,08/18/2018 16:00,765,mmHg
64498816,08/18/2018 16:15,765,mmHg
64498817,08/18/2018 16:30,765,mmHg
64498818,08/18/2018 16:45,765,mmHg
64498819,08/18/2018 17:00,764.7,mmHg
64498820,08/18/2018 17:15,764.7,mmHg
64498821,08/18/2018 17:30,764.7,mmHg
64498822,08/18/2018 17:45,764.7,mmHg
64498823,08/18/2018 18:00,764.5,mmHg
64498824,08/18/2018 18:15,764.5,mmHg
64498825,08/18/2018 18:30,764.5,mmHg
64498826,08/18/2018 18:45,764.5,mmHg
64498827,08/18/2018 19:00,764.2,mmHg
64498828,08/18/2018 19:15,764.2,mmHg
64498829,08/18/2018 19:30,764.2,mmHg
64498830,08/18/2018 19:45,764.2,mmHg
64498831,08/18/2018 20:00,764.3,mmHg
64498832,08/18/2018 20:15,764.3,mmHg
64498833,08/18/2018 20:30,764.3,mmHg
64498834,08/18/2018 20:45,764.3,mmHg
64498835,08/18/2018 21:00,764.6,mmHg
64498836,08/18/2018 21:15,764.6,mmHg
64498837,08/18/2018 21:30,764.6,mmHg
64498838,08/18/2018 21:45,764.6,mmHg
64498839,08/18/2018 22:00,764.9,mmHg
64498840,08/18/2018 22:15,764.9,mmHg
64498841,08/18/2018 22:30,764.9,mmHg
64498842,08/18/2018 22:45,764.9,mmHg
64498843,08/18/2018 23:00,765.3,mmHg
64498844,08/18/2018 23:15,765.3,mmHg
64498845,08/18/2018 23:30,765.3,mmHg
64498846,08/18/2018 23:45,765.3,mmHg
64498847,08/19/2018 00:00,765.5,mmHg
64498848,08/19/2018 00:15,765.5,mmHg
64498849,08/19/2018 00:30,765.5,mmHg
64498850,08/19/2018 00:45,765.5,mmHg
64498851,08/19/2018 01:00,765.5,mmHg
64498852,08/19/2018 01:15,765.5,mmHg
64498853,08/19/2018 01:30,765.5,mmHg
64498854,08/19/2018 01:45,765.5,mmHg
64498855,08/19/2018 02:00,765.5,mmHg
64498856,08/19/2018 02:15,765.5,mmHg
64498857,08/19/2018 02:30,765.5,mmHg
64498858,08/19/2018 02:45,765.5,mmHg
64498859,08/19/2018 03:00,765.4,mmHg
64498860,08/19/2018 03:15,765.4,mmHg
64498861,08/19/2018 03:30,765.4,mmHg
64498862,08/19/2018 03:45,765.4,mmHg
64498863,08/19/2018 04:00,765.4,mmHg
64498864,08/19/2018 04:15,765.4,mmHg
64499856,08/19/2018 04:30,765.4,mmHg
64499857,08/19/2018 04:45,765.4,mmHg
64499858,08/19/2018 05:00,765.4,mmHg
64499859,08/19/2018 05:15,765.4,mmHg
64499860,08/19/2018 05:30,765.4,mmHg
64499861,08/19/2018 05:45,765.4,mmHg
64499862,08/19/2018 06:00,765.3,mmHg
64499863,08/19/2018 06:15,765.3,mmHg
64499864,08/19/2018 06:30,765.3,mmHg
64499865,08/19/2018 06:45,765.3,mmHg
64499866,08/19/2018 07:00,765.3,mmHg
64499867,08/19/2018 07:15,765.3,mmHg
64499868,08/19/2018 07:30,765.3,mmHg
64499869,08/19/2018 07:45,765.3,mmHg
64499870,08/19/2018 08:00,765.7,mmHg
64499871,08/19/2018 08:15,765.7,mmHg
64499872,08/19/2018 08:30,765.7,mmHg
64500428,08/19/2018 08:45,765.7,mmHg
64500429,08/19/2018 09:00,765.8,mmHg
64500430,08/19/2018 09:15,765.8,mmHg
64500431,08/19/2018 09:30,765.8,mmHg
64500432,08/19/2018 09:45,765.8,mmHg
64500433,08/19/2018 10:00,765.7,mmHg
64500434,08/19/2018 10:15,765.7,mmHg
64500435,08/19/2018 10:30,765.7,mmHg
64500436,08/19/2018 10:45,765.7,mmHg
64500437,08/19/2018 11:00,765.6,mmHg
64500438,08/19/2018 11:15,765.6,mmHg
64500439,08/19/2018 11:30,765.6,mmHg
64500440,08/19/2018 11:45,765.6,mmHg
64500441,08/19/2018 12:00,765.2,mmHg
64500442,08/19/2018 12:15,765.2,mmHg
64500443,08/19/2018 12:30,765.2,mmHg
64500444,08/19/2018 12:45,765.2,mmHg
64500445,08/19/2018 13:00,764.8,mmHg
64500446,08/19/2018 13:15,764.8,mmHg
64500447,08/19/2018 13:30,764.8,mmHg
64500448,08/19/2018 13:45,764.8,mmHg
64500449,08/19/2018 14:00,764.4,mmHg
64500450,08/19/2018 14:15,764.4,mmHg
64500451,08/19/2018 14:30,764.4,mmHg
64500452,08/19/2018 14:45,764.4,mmHg
64500453,08/19/2018 15:00,763.9,mmHg
64500454,08/19/2018 15:15,763.9,mmHg
64500455,08/19/2018 15:30,763.9,mmHg
64500456,08/19/2018 15:45,763.9,mmHg
64500457,08/19/2018 16:00,763.3,mmHg
64500458,08/19/2018 16:15,763.3,mmHg
64500459,08/19/2018 16:30,763.3,mmHg
64500460,08/19/2018 16:45,763.3,mmHg
64500461,08/19/2018 17:00,762.9,mmHg
64500462,08/19/2018 17:15,762.9,mmHg
64500463,08/19/2018 17:30,762.9,mmHg
64500464,08/19/2018 17:45,762.9,mmHg
64500465,08/19/2018 18:00,762.4,mmHg
64500466,08/19/2018 18:15,762.4,mmHg
64500467,08/19/2018 18:30,762.4,mmHg
64500468,08/19/2018 18:45,762.4,mmHg
64500469,08/19/2018 19:00,762.2,mmHg
64500470,08/19/2018 19:15,762.2,mmHg
64500471,08/19/2018 19:30,762.2,mmHg
64500472,08/19/2018 19:45,762.2,mmHg
64500473,08/19/2018 20:00,762.2,mmHg
64500474,08/19/2018 20:15,762.2,mmHg
64500475,08/19/2018 20:30,762.2,mmHg
64500476,08/19/2018 20:45,762.2,mmHg
64500477,08/19/2018 21:00,762.4,mmHg
64500478,08/19/2018 21:15,762.4,mmHg
64500479,08/19/2018 21:30,762.4,mmHg
64500480,08/19/2018 21:45,762.4,mmHg
64500481,08/19/2018 22:00,763,mmHg
64500482,08/19/2018 22:15,763,mmHg
64500483,08/19/2018 22:30,763,mmHg
64500484,08/19/2018 22:45,763,mmHg
64500485,08/19/2018 23:00,763.1,mmHg
64500486,08/19/2018 23:15,763.1,mmHg
64500487,08/19/2018 23:30,763.1,mmHg
64500488,08/19/2018 23:45,763.1,mmHg
64500489,08/20/2018 00:00,763.3,mmHg
64500490,08/20/2018 00:15,763.3,mmHg
64500491,08/20/2018 00:30,763.3,mmHg
64500492,08/20/2018 00:45,763.3,mmHg
64500493,08/20/2018 01:00,763.2,mmHg
64500494,08/20/2018 01:15,763.2,mmHg
64500495,08/20/2018 01:30,763.2,mmHg
64500496,08/20/2018 01:45,763.2,mmHg
64500497,08/20/2018 02:00,763.4,mmHg
64500498,08/20/2018 02:15,763.4,mmHg
64500499,08/20/2018 02:30,763.4,mmHg
64500500,08/20/2018 02:45,763.4,mmHg
64500501,08/20/2018 03:00,763.3,mmHg
64500502,08/20/2018 03:15,763.3,mmHg
64500503,08/20/2018 03:30,763.3,mmHg
64500504,08/20/2018 03:45,763.3,mmHg
64500505,08/20/2018 04:00,763.4,mmHg
64500506,08/20/2018 04:15,763.4,mmHg
64500507,08/20/2018 04:30,763.4,mmHg
64500508,08/20/2018 04:45,763.4,mmHg
64500509,08/20/2018 05:00,763.6,mmHg
